transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S16-00001,2026-08-22T07:08:00Z,3789,3789,93353.67,UPI,BR-001042,MOBILE_APP,6646.330000000002,Online payment
CBS-S16-00002,2026-08-22T07:17:00Z,103792,103792,21757.16,NEFT,BR-000240,NET_BANKING,78242.84,Invoice settlement
CBS-S16-00003,2026-08-22T07:31:00Z,3789,3789,89064.11,RTGS,BR-001042,NET_BANKING,0.0,Salary credit
CBS-S16-00004,2026-08-22T07:53:00Z,103792,103792,8235.28,IMPS,BR-000240,ATM_KIOSK,70007.56,UPI transfer
CBS-S16-00005,2026-08-22T08:08:00Z,3789,3789,82496.14,ATM,BR-001042,ATM_KIOSK,0.0,Vendor payment
CBS-S16-00006,2026-08-22T08:16:00Z,103792,103792,85464.63,CHEQUE,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S16-00007,2026-08-22T08:33:00Z,3789,3789,47651.94,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S16-00008,2026-08-22T08:47:00Z,103792,103792,20987.12,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S16-00009,2026-08-22T09:01:00Z,3789,3789,69940.2,RTGS,BR-001042,NET_BANKING,0.0,Business advance
CBS-S16-00010,2026-08-22T09:21:00Z,103792,103792,7564.48,IMPS,BR-000240,ATM_KIOSK,0.0,Utility payment
CBS-S16-00011,2026-08-22T09:34:00Z,3789,3789,15842.27,ATM,BR-001042,ATM_KIOSK,0.0,Online payment
CBS-S16-00012,2026-08-22T09:48:00Z,103792,103792,67721.23,CHEQUE,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S16-00013,2026-08-22T10:08:00Z,3789,3789,23302.06,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S16-00014,2026-08-22T10:23:00Z,103792,103792,94547.39,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S16-00015,2026-08-22T10:36:00Z,3789,3789,23036.5,RTGS,BR-001042,NET_BANKING,0.0,Vendor payment
