transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S01-00001,2026-08-15T00:03:00Z,3189,203195,28873.8,UPI,BR-001042,MOBILE_APP,71126.2,Online payment
CBS-S01-00002,2026-08-15T00:24:00Z,103192,3189,69554.01,NEFT,BR-000240,NET_BANKING,30445.990000000005,Invoice settlement
CBS-S01-00003,2026-08-15T00:32:00Z,203195,103192,88122.12,RTGS,BR-000102,NET_BANKING,11877.880000000005,Salary credit
CBS-S01-00004,2026-08-15T00:51:00Z,3189,203195,56638.91,IMPS,BR-001042,ATM_KIOSK,14487.289999999994,UPI transfer
CBS-S01-00005,2026-08-15T01:06:00Z,103192,3189,28286.44,ATM,BR-000240,ATM_KIOSK,2159.5500000000065,Vendor payment
CBS-S01-00006,2026-08-15T01:22:00Z,203195,103192,94696.01,CHEQUE,BR-000102,ATM_KIOSK,0.0,EMI debit
CBS-S01-00007,2026-08-15T01:30:00Z,3189,203195,85185.59,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S01-00008,2026-08-15T01:45:00Z,103192,3189,31195.46,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S01-00009,2026-08-15T02:00:00Z,203195,103192,5582.59,RTGS,BR-000102,NET_BANKING,0.0,Business advance
CBS-S01-00010,2026-08-15T02:20:00Z,3189,203195,99109.36,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S01-00011,2026-08-15T02:39:00Z,103192,3189,64601.82,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S01-00012,2026-08-15T02:48:00Z,203195,103192,76735.99,CHEQUE,BR-000102,ATM_KIOSK,0.0,Invoice settlement
CBS-S01-00013,2026-08-15T03:02:00Z,3189,203195,69763.66,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S01-00014,2026-08-15T03:16:00Z,103192,3189,25731.09,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S01-00015,2026-08-15T03:37:00Z,203195,103192,8139.88,RTGS,BR-000102,NET_BANKING,0.0,Vendor payment
CBS-S01-00016,2026-08-15T03:55:00Z,3189,203195,68868.71,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S01-00017,2026-08-15T04:04:00Z,103192,3189,89662.53,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S01-00018,2026-08-15T04:18:00Z,203195,103192,27976.41,CHEQUE,BR-000102,ATM_KIOSK,0.0,Self-transfer
CBS-S01-00019,2026-08-15T04:40:00Z,3189,203195,56743.36,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S01-00020,2026-08-15T04:49:00Z,103192,3189,14278.33,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S01-00021,2026-08-15T05:06:00Z,203195,103192,80817.94,RTGS,BR-000102,NET_BANKING,0.0,Online payment
CBS-S01-00022,2026-08-15T05:16:00Z,3189,203195,63931.86,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S01-00023,2026-08-15T05:33:00Z,103192,3189,37922.6,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S01-00024,2026-08-15T05:47:00Z,203195,103192,50675.92,CHEQUE,BR-000102,ATM_KIOSK,0.0,UPI transfer
CBS-S01-00025,2026-08-15T06:07:00Z,3189,203195,9697.8,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S01-00026,2026-08-15T06:25:00Z,103192,3189,12372.91,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S01-00027,2026-08-15T06:32:00Z,203195,103192,63296.16,RTGS,BR-000102,NET_BANKING,0.0,Refund credit
CBS-S01-00028,2026-08-15T06:50:00Z,3189,203195,22242.01,IMPS,BR-001042,ATM_KIOSK,0.0,Self-transfer
CBS-S01-00029,2026-08-15T07:00:00Z,103192,3189,1837.33,ATM,BR-000240,ATM_KIOSK,0.0,Business advance
CBS-S01-00030,2026-08-15T07:24:00Z,203195,103192,54203.43,CHEQUE,BR-000102,ATM_KIOSK,0.0,Utility payment
CBS-S01-00031,2026-08-15T07:39:00Z,3189,203195,70604.63,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S01-00032,2026-08-15T07:52:00Z,103192,3189,88264.44,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S01-00033,2026-08-15T08:10:00Z,203195,103192,31553.91,RTGS,BR-000102,NET_BANKING,0.0,Salary credit
CBS-S01-00034,2026-08-15T08:20:00Z,3189,203195,46751.46,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
