transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S65-00001,2026-08-18T00:07:00Z,3689,3689,25110.48,UPI,BR-001042,MOBILE_APP,74889.52,Online payment
CBS-S65-00002,2026-08-18T00:19:00Z,103692,103692,79563.77,NEFT,BR-000240,NET_BANKING,20436.229999999996,Invoice settlement
CBS-S65-00003,2026-08-18T00:34:00Z,3689,3689,89928.28,RTGS,BR-001042,NET_BANKING,0.0,Salary credit
CBS-S65-00004,2026-08-18T00:47:00Z,103692,103692,9706.88,IMPS,BR-000240,ATM_KIOSK,10729.349999999997,UPI transfer
CBS-S65-00005,2026-08-18T01:04:00Z,3689,3689,15252.65,ATM,BR-001042,ATM_KIOSK,0.0,Vendor payment
CBS-S65-00006,2026-08-18T01:15:00Z,103692,103692,60232.06,CHEQUE,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S65-00007,2026-08-18T01:36:00Z,3689,3689,30176.75,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S65-00008,2026-08-18T01:45:00Z,103692,103692,2273.73,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S65-00009,2026-08-18T02:02:00Z,3689,3689,8648.46,RTGS,BR-001042,NET_BANKING,0.0,Business advance
CBS-S65-00010,2026-08-18T02:23:00Z,103692,103692,72471.93,IMPS,BR-000240,ATM_KIOSK,0.0,Utility payment
CBS-S65-00011,2026-08-18T02:36:00Z,3689,3689,32331.34,ATM,BR-001042,ATM_KIOSK,0.0,Online payment
CBS-S65-00012,2026-08-18T02:49:00Z,103692,103692,59939.96,CHEQUE,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S65-00013,2026-08-18T03:00:00Z,3689,3689,44915.95,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S65-00014,2026-08-18T03:22:00Z,103692,103692,94509.25,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S65-00015,2026-08-18T03:37:00Z,3689,3689,51720.18,RTGS,BR-001042,NET_BANKING,0.0,Vendor payment
CBS-S65-00016,2026-08-18T03:53:00Z,103692,103692,2624.94,IMPS,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S65-00017,2026-08-18T04:00:00Z,3689,3689,52219.55,ATM,BR-001042,ATM_KIOSK,0.0,Refund credit
CBS-S65-00018,2026-08-18T04:19:00Z,103692,103692,91300.44,CHEQUE,BR-000240,ATM_KIOSK,0.0,Self-transfer
CBS-S65-00019,2026-08-18T04:36:00Z,3689,3689,86599.78,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S65-00020,2026-08-18T04:48:00Z,103692,103692,56147.25,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S65-00021,2026-08-18T05:08:00Z,3689,3689,19980.15,RTGS,BR-001042,NET_BANKING,0.0,Online payment
CBS-S65-00022,2026-08-18T05:17:00Z,103692,103692,58018.48,IMPS,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S65-00023,2026-08-18T05:30:00Z,3689,3689,11962.05,ATM,BR-001042,ATM_KIOSK,0.0,Salary credit
CBS-S65-00024,2026-08-18T05:50:00Z,103692,103692,72983.21,CHEQUE,BR-000240,ATM_KIOSK,0.0,UPI transfer
CBS-S65-00025,2026-08-18T06:06:00Z,3689,3689,98138.81,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S65-00026,2026-08-18T06:22:00Z,103692,103692,75236.66,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S65-00027,2026-08-18T06:37:00Z,3689,3689,56952.17,RTGS,BR-001042,NET_BANKING,0.0,Refund credit
CBS-S65-00028,2026-08-18T06:47:00Z,103692,103692,83014.41,IMPS,BR-000240,ATM_KIOSK,0.0,Self-transfer
CBS-S65-00029,2026-08-18T07:01:00Z,3689,3689,16414.85,ATM,BR-001042,ATM_KIOSK,0.0,Business advance
CBS-S65-00030,2026-08-18T07:22:00Z,103692,103692,76749.38,CHEQUE,BR-000240,ATM_KIOSK,0.0,Utility payment
CBS-S65-00031,2026-08-18T07:38:00Z,3689,3689,66466.24,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S65-00032,2026-08-18T07:46:00Z,103692,103692,87067.8,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S65-00033,2026-08-18T08:00:00Z,3689,3689,86928.06,RTGS,BR-001042,NET_BANKING,0.0,Salary credit
CBS-S65-00034,2026-08-18T08:18:00Z,103692,103692,95326.18,IMPS,BR-000240,ATM_KIOSK,0.0,UPI transfer
CBS-S65-00035,2026-08-18T08:39:00Z,3689,3689,61205.21,ATM,BR-001042,ATM_KIOSK,0.0,Vendor payment
CBS-S65-00036,2026-08-18T08:50:00Z,103692,103692,84320.38,CHEQUE,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S65-00037,2026-08-18T09:04:00Z,3689,3689,22956.5,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S65-00038,2026-08-18T09:23:00Z,103692,103692,21854.39,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S65-00039,2026-08-18T09:33:00Z,3689,3689,78998.24,RTGS,BR-001042,NET_BANKING,0.0,Business advance
CBS-S65-00040,2026-08-18T09:49:00Z,103692,103692,22330.16,IMPS,BR-000240,ATM_KIOSK,0.0,Utility payment
CBS-S65-00041,2026-08-18T10:05:00Z,3689,3689,12954.28,ATM,BR-001042,ATM_KIOSK,0.0,Online payment
CBS-S65-00042,2026-08-18T10:18:00Z,103692,103692,72854.05,CHEQUE,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S65-00043,2026-08-18T10:40:00Z,3689,3689,12075.26,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S65-00044,2026-08-18T10:51:00Z,103692,103692,82084.17,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S65-00045,2026-08-18T11:10:00Z,3689,3689,16559.53,RTGS,BR-001042,NET_BANKING,0.0,Vendor payment
CBS-S65-00046,2026-08-18T11:15:00Z,103692,103692,65840.42,IMPS,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S65-00047,2026-08-18T11:40:00Z,3689,3689,77709.03,ATM,BR-001042,ATM_KIOSK,0.0,Refund credit
CBS-S65-00048,2026-08-18T11:51:00Z,103692,103692,75676.29,CHEQUE,BR-000240,ATM_KIOSK,0.0,Self-transfer
CBS-S65-00049,2026-08-18T12:07:00Z,3689,3689,2597.47,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S65-00050,2026-08-18T12:22:00Z,103692,103692,73981.61,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S65-00051,2026-08-18T12:38:00Z,3689,3689,34475.79,RTGS,BR-001042,NET_BANKING,0.0,Online payment
CBS-S65-00052,2026-08-18T12:50:00Z,103692,103692,49466.71,IMPS,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S65-00053,2026-08-18T13:03:00Z,3689,3689,70520.04,ATM,BR-001042,ATM_KIOSK,0.0,Salary credit
CBS-S65-00054,2026-08-18T13:25:00Z,103692,103692,25044.51,CHEQUE,BR-000240,ATM_KIOSK,0.0,UPI transfer
