cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S54-00001,+91-9807747493,+91-9807748600,2026-08-02T18:53:00Z,31,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S54-00002,+91-9807748600,+91-9807749707,2026-08-02T18:51:00Z,6,TOWER-HR-KD-201,INCOMING,SMS
CDR-S54-00003,+91-9807749707,+91-9807750814,2026-08-01T04:46:00Z,39,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S54-00004,+91-9807750814,+91-9807751921,2026-08-03T22:21:00Z,511,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S54-00005,+91-9807751921,+91-9807747493,2026-08-02T20:33:00Z,21,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S54-00006,+91-9807747493,+91-9807748600,2026-08-01T12:57:00Z,3,TOWER-DL-VK-304,INCOMING,DATA
CDR-S54-00007,+91-9807748600,+91-9807749707,2026-08-03T11:36:00Z,540,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S54-00008,+91-9807749707,+91-9807750814,2026-08-03T16:01:00Z,9,TOWER-HR-KD-201,INCOMING,SMS
CDR-S54-00009,+91-9807750814,+91-9807751921,2026-08-03T03:59:00Z,570,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S54-00010,+91-9807751921,+91-9807747493,2026-08-01T22:49:00Z,13,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S54-00011,+91-9807747493,+91-9807748600,2026-08-03T09:35:00Z,13,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S54-00012,+91-9807748600,+91-9807749707,2026-08-01T16:24:00Z,6,TOWER-DL-VK-304,INCOMING,DATA
CDR-S54-00013,+91-9807749707,+91-9807750814,2026-08-01T19:56:00Z,188,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S54-00014,+91-9807750814,+91-9807751921,2026-08-03T19:34:00Z,15,TOWER-HR-KD-201,INCOMING,SMS
CDR-S54-00015,+91-9807751921,+91-9807747493,2026-08-03T13:21:00Z,597,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S54-00016,+91-9807747493,+91-9807748600,2026-08-03T14:37:00Z,272,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S54-00017,+91-9807748600,+91-9807749707,2026-08-03T15:42:00Z,11,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S54-00018,+91-9807749707,+91-9807750814,2026-08-03T03:26:00Z,16,TOWER-DL-VK-304,INCOMING,DATA
CDR-S54-00019,+91-9807750814,+91-9807751921,2026-08-03T15:02:00Z,327,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S54-00020,+91-9807751921,+91-9807747493,2026-08-01T07:20:00Z,30,TOWER-HR-KD-201,INCOMING,SMS
CDR-S54-00021,+91-9807747493,+91-9807748600,2026-08-02T04:21:00Z,196,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S54-00022,+91-9807748600,+91-9807749707,2026-08-01T18:38:00Z,10,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S54-00023,+91-9807749707,+91-9807750814,2026-08-02T04:08:00Z,15,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S54-00024,+91-9807750814,+91-9807751921,2026-08-01T15:59:00Z,8,TOWER-DL-VK-304,INCOMING,DATA
CDR-S54-00025,+91-9807751921,+91-9807747493,2026-08-02T22:28:00Z,527,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S54-00026,+91-9807747493,+91-9807748600,2026-08-03T23:09:00Z,2,TOWER-HR-KD-201,INCOMING,SMS
CDR-S54-00027,+91-9807748600,+91-9807749707,2026-08-01T19:20:00Z,553,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S54-00028,+91-9807749707,+91-9807750814,2026-08-03T09:27:00Z,215,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S54-00029,+91-9807750814,+91-9807751921,2026-08-03T04:43:00Z,19,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S54-00030,+91-9807751921,+91-9807747493,2026-08-02T16:10:00Z,6,TOWER-DL-VK-304,INCOMING,DATA
CDR-S54-00031,+91-9807747493,+91-9807748600,2026-08-03T05:35:00Z,208,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S54-00032,+91-9807748600,+91-9807749707,2026-08-01T21:37:00Z,12,TOWER-HR-KD-201,INCOMING,SMS
CDR-S54-00033,+91-9807749707,+91-9807750814,2026-08-03T01:17:00Z,372,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S54-00034,+91-9807750814,+91-9807751921,2026-08-02T00:57:00Z,437,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S54-00035,+91-9807751921,+91-9807747493,2026-08-01T00:36:00Z,12,TOWER-HR-KD-201,OUTGOING,SMS
