transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S39-00001,2026-08-19T00:08:00Z,3089,303098,97547.6,UPI,BR-001042,MOBILE_APP,2452.399999999994,Online payment
CBS-S39-00002,2026-08-19T00:22:00Z,103092,3089,38544.34,NEFT,BR-000240,NET_BANKING,61455.66,Invoice settlement
CBS-S39-00003,2026-08-19T00:38:00Z,303098,103092,71695.01,RTGS,BR-019200,NET_BANKING,28304.990000000005,Salary credit
CBS-S39-00004,2026-08-19T00:53:00Z,3089,303098,59307.67,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S39-00005,2026-08-19T01:10:00Z,103092,3089,83708.13,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S39-00006,2026-08-19T01:15:00Z,303098,103092,61344.31,CHEQUE,BR-019200,ATM_KIOSK,0.0,EMI debit
CBS-S39-00007,2026-08-19T01:39:00Z,3089,303098,37988.75,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S39-00008,2026-08-19T01:46:00Z,103092,3089,44305.4,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S39-00009,2026-08-19T02:01:00Z,303098,103092,65594.86,RTGS,BR-019200,NET_BANKING,0.0,Business advance
CBS-S39-00010,2026-08-19T02:17:00Z,3089,303098,14840.0,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S39-00011,2026-08-19T02:36:00Z,103092,3089,57779.26,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S39-00012,2026-08-19T02:45:00Z,303098,103092,63250.75,CHEQUE,BR-019200,ATM_KIOSK,0.0,Invoice settlement
CBS-S39-00013,2026-08-19T03:07:00Z,3089,303098,4427.31,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S39-00014,2026-08-19T03:17:00Z,103092,3089,89928.15,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S39-00015,2026-08-19T03:36:00Z,303098,103092,55233.92,RTGS,BR-019200,NET_BANKING,0.0,Vendor payment
CBS-S39-00016,2026-08-19T03:53:00Z,3089,303098,75739.32,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S39-00017,2026-08-19T04:07:00Z,103092,3089,3832.69,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S39-00018,2026-08-19T04:16:00Z,303098,103092,59013.42,CHEQUE,BR-019200,ATM_KIOSK,0.0,Self-transfer
CBS-S39-00019,2026-08-19T04:36:00Z,3089,303098,88795.79,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S39-00020,2026-08-19T04:46:00Z,103092,3089,21474.4,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S39-00021,2026-08-19T05:06:00Z,303098,103092,51156.69,RTGS,BR-019200,NET_BANKING,0.0,Online payment
CBS-S39-00022,2026-08-19T05:19:00Z,3089,303098,13420.86,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S39-00023,2026-08-19T05:36:00Z,103092,3089,77724.19,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S39-00024,2026-08-19T05:47:00Z,303098,103092,36081.69,CHEQUE,BR-019200,ATM_KIOSK,0.0,UPI transfer
CBS-S39-00025,2026-08-19T06:04:00Z,3089,303098,12515.83,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S39-00026,2026-08-19T06:20:00Z,103092,3089,56146.7,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S39-00027,2026-08-19T06:38:00Z,303098,103092,21728.94,RTGS,BR-019200,NET_BANKING,0.0,Refund credit
CBS-S39-00028,2026-08-19T06:50:00Z,3089,303098,50062.75,IMPS,BR-001042,ATM_KIOSK,0.0,Self-transfer
CBS-S39-00029,2026-08-19T07:03:00Z,103092,3089,94729.34,ATM,BR-000240,ATM_KIOSK,0.0,Business advance
CBS-S39-00030,2026-08-19T07:20:00Z,303098,103092,18406.52,CHEQUE,BR-019200,ATM_KIOSK,0.0,Utility payment
