cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S67-00001,+91-9825529593,+91-9825530700,2026-08-01T03:31:00Z,284,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S67-00002,+91-9825530700,+91-9825531807,2026-08-03T01:47:00Z,20,TOWER-HR-KD-201,INCOMING,SMS
CDR-S67-00003,+91-9825531807,+91-9825532914,2026-08-03T11:31:00Z,44,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S67-00004,+91-9825532914,+91-9825534021,2026-08-02T16:22:00Z,362,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S67-00005,+91-9825534021,+91-9825535128,2026-08-02T00:26:00Z,7,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S67-00006,+91-9825535128,+91-9825536235,2026-08-01T04:12:00Z,8,TOWER-DL-CP-101,INCOMING,DATA
CDR-S67-00007,+91-9825536235,+91-9825529593,2026-08-02T08:49:00Z,508,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S67-00008,+91-9825529593,+91-9825530700,2026-08-02T06:27:00Z,30,TOWER-DL-VK-304,INCOMING,SMS
CDR-S67-00009,+91-9825530700,+91-9825531807,2026-08-03T07:17:00Z,577,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S67-00010,+91-9825531807,+91-9825532914,2026-08-03T11:21:00Z,572,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S67-00011,+91-9825532914,+91-9825534021,2026-08-02T05:02:00Z,2,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S67-00012,+91-9825534021,+91-9825535128,2026-08-01T07:24:00Z,16,TOWER-HR-KD-201,INCOMING,DATA
CDR-S67-00013,+91-9825535128,+91-9825536235,2026-08-02T11:22:00Z,470,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S67-00014,+91-9825536235,+91-9825529593,2026-08-02T05:46:00Z,19,TOWER-DL-DW-405,INCOMING,SMS
CDR-S67-00015,+91-9825529593,+91-9825530700,2026-08-03T13:44:00Z,45,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S67-00016,+91-9825530700,+91-9825531807,2026-08-01T23:21:00Z,47,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S67-00017,+91-9825531807,+91-9825532914,2026-08-01T02:30:00Z,14,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S67-00018,+91-9825532914,+91-9825534021,2026-08-02T14:42:00Z,30,TOWER-DL-VK-304,INCOMING,DATA
CDR-S67-00019,+91-9825534021,+91-9825535128,2026-08-02T04:29:00Z,447,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S67-00020,+91-9825535128,+91-9825536235,2026-08-03T17:25:00Z,19,TOWER-UP-NO-506,INCOMING,SMS
CDR-S67-00021,+91-9825536235,+91-9825529593,2026-08-01T07:33:00Z,443,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S67-00022,+91-9825529593,+91-9825530700,2026-08-03T20:18:00Z,577,TOWER-HR-KD-201,INCOMING,VOICE
CDR-S67-00023,+91-9825530700,+91-9825531807,2026-08-03T02:13:00Z,15,TOWER-DL-VK-304,OUTGOING,SMS
CDR-S67-00024,+91-9825531807,+91-9825532914,2026-08-01T21:53:00Z,25,TOWER-DL-DW-405,INCOMING,DATA
CDR-S67-00025,+91-9825532914,+91-9825534021,2026-08-03T15:48:00Z,84,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S67-00026,+91-9825534021,+91-9825535128,2026-08-03T16:54:00Z,8,TOWER-DL-CP-101,INCOMING,SMS
CDR-S67-00027,+91-9825535128,+91-9825536235,2026-08-02T18:43:00Z,474,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S67-00028,+91-9825536235,+91-9825529593,2026-08-03T20:42:00Z,509,TOWER-DL-VK-304,INCOMING,VOICE
CDR-S67-00029,+91-9825529593,+91-9825530700,2026-08-02T00:02:00Z,10,TOWER-DL-DW-405,OUTGOING,SMS
CDR-S67-00030,+91-9825530700,+91-9825531807,2026-08-02T13:25:00Z,28,TOWER-UP-NO-506,INCOMING,DATA
CDR-S67-00031,+91-9825531807,+91-9825532914,2026-08-01T10:49:00Z,75,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S67-00032,+91-9825532914,+91-9825534021,2026-08-02T04:42:00Z,30,TOWER-HR-KD-201,INCOMING,SMS
CDR-S67-00033,+91-9825534021,+91-9825535128,2026-08-01T05:08:00Z,566,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S67-00034,+91-9825535128,+91-9825536235,2026-08-01T01:47:00Z,280,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S67-00035,+91-9825536235,+91-9825529593,2026-08-03T20:33:00Z,25,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S67-00036,+91-9825529593,+91-9825530700,2026-08-03T11:48:00Z,18,TOWER-DL-CP-101,INCOMING,DATA
CDR-S67-00037,+91-9825530700,+91-9825531807,2026-08-01T22:40:00Z,512,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S67-00038,+91-9825531807,+91-9825532914,2026-08-01T04:57:00Z,9,TOWER-DL-VK-304,INCOMING,SMS
CDR-S67-00039,+91-9825532914,+91-9825534021,2026-08-02T02:03:00Z,520,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S67-00040,+91-9825534021,+91-9825535128,2026-08-03T15:43:00Z,509,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S67-00041,+91-9825535128,+91-9825536235,2026-08-03T13:04:00Z,7,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S67-00042,+91-9825536235,+91-9825529593,2026-08-02T20:27:00Z,26,TOWER-HR-KD-201,INCOMING,DATA
CDR-S67-00043,+91-9825529593,+91-9825530700,2026-08-02T13:03:00Z,321,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S67-00044,+91-9825530700,+91-9825531807,2026-08-02T21:40:00Z,18,TOWER-DL-DW-405,INCOMING,SMS
CDR-S67-00045,+91-9825531807,+91-9825532914,2026-08-01T02:05:00Z,293,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S67-00046,+91-9825532914,+91-9825534021,2026-08-01T12:31:00Z,228,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S67-00047,+91-9825534021,+91-9825535128,2026-08-03T15:53:00Z,7,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S67-00048,+91-9825535128,+91-9825536235,2026-08-01T13:04:00Z,22,TOWER-DL-VK-304,INCOMING,DATA
CDR-S67-00049,+91-9825536235,+91-9825529593,2026-08-02T08:48:00Z,575,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S67-00050,+91-9825529593,+91-9825530700,2026-08-03T10:09:00Z,4,TOWER-UP-NO-506,INCOMING,SMS
CDR-S67-00051,+91-9825530700,+91-9825531807,2026-08-01T13:11:00Z,355,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S67-00052,+91-9825531807,+91-9825532914,2026-08-01T00:07:00Z,108,TOWER-HR-KD-201,INCOMING,VOICE
CDR-S67-00053,+91-9825532914,+91-9825534021,2026-08-03T00:20:00Z,25,TOWER-DL-VK-304,OUTGOING,SMS
CDR-S67-00054,+91-9825534021,+91-9825535128,2026-08-01T03:53:00Z,8,TOWER-DL-DW-405,INCOMING,DATA
CDR-S67-00055,+91-9825535128,+91-9825536235,2026-08-03T19:30:00Z,536,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S67-00056,+91-9825536235,+91-9825529593,2026-08-02T10:09:00Z,5,TOWER-DL-CP-101,INCOMING,SMS
CDR-S67-00057,+91-9825529593,+91-9825530700,2026-08-02T17:06:00Z,106,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S67-00058,+91-9825530700,+91-9825531807,2026-08-03T12:27:00Z,492,TOWER-DL-VK-304,INCOMING,VOICE
CDR-S67-00059,+91-9825531807,+91-9825532914,2026-08-03T03:39:00Z,12,TOWER-DL-DW-405,OUTGOING,SMS
CDR-S67-00060,+91-9825532914,+91-9825534021,2026-08-01T06:44:00Z,30,TOWER-UP-NO-506,INCOMING,DATA
CDR-S67-00061,+91-9825534021,+91-9825535128,2026-08-02T04:37:00Z,38,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S67-00062,+91-9825535128,+91-9825536235,2026-08-01T14:13:00Z,6,TOWER-HR-KD-201,INCOMING,SMS
CDR-S67-00063,+91-9825536235,+91-9825529593,2026-08-01T22:05:00Z,549,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S67-00064,+91-9825529593,+91-9825530700,2026-08-03T17:46:00Z,443,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S67-00065,+91-9825530700,+91-9825531807,2026-08-03T05:34:00Z,22,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S67-00066,+91-9825531807,+91-9825532914,2026-08-03T19:24:00Z,10,TOWER-DL-CP-101,INCOMING,DATA
CDR-S67-00067,+91-9825532914,+91-9825534021,2026-08-03T14:39:00Z,233,TOWER-HR-KD-201,OUTGOING,VOICE
