cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S60-00001,+91-9816571693,+91-9816572800,2026-08-12T15:24:00Z,448,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S60-00002,+91-9816572800,+91-9816573907,2026-08-11T10:08:00Z,22,TOWER-HR-KD-201,INCOMING,SMS
CDR-S60-00003,+91-9816573907,+91-9816575014,2026-08-11T01:49:00Z,77,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S60-00004,+91-9816575014,+91-9816576121,2026-08-11T00:25:00Z,52,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S60-00005,+91-9816576121,+91-9816571693,2026-08-11T16:40:00Z,18,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S60-00006,+91-9816571693,+91-9816572800,2026-08-10T11:56:00Z,25,TOWER-DL-RC-102,INCOMING,DATA
CDR-S60-00007,+91-9816572800,+91-9816573907,2026-08-10T21:20:00Z,520,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S60-00008,+91-9816573907,+91-9816575014,2026-08-10T13:15:00Z,30,TOWER-HR-KD-201,INCOMING,SMS
CDR-S60-00009,+91-9816575014,+91-9816576121,2026-08-10T10:06:00Z,486,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S60-00010,+91-9816576121,+91-9816571693,2026-08-10T22:30:00Z,408,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S60-00011,+91-9816571693,+91-9816572800,2026-08-12T18:30:00Z,20,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S60-00012,+91-9816572800,+91-9816573907,2026-08-11T02:23:00Z,13,TOWER-DL-RC-102,INCOMING,DATA
CDR-S60-00013,+91-9816573907,+91-9816575014,2026-08-10T06:54:00Z,564,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S60-00014,+91-9816575014,+91-9816576121,2026-08-12T08:25:00Z,17,TOWER-HR-KD-201,INCOMING,SMS
CDR-S60-00015,+91-9816576121,+91-9816571693,2026-08-10T09:37:00Z,161,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S60-00016,+91-9816571693,+91-9816572800,2026-08-11T17:58:00Z,183,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S60-00017,+91-9816572800,+91-9816573907,2026-08-12T12:36:00Z,26,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S60-00018,+91-9816573907,+91-9816575014,2026-08-12T00:42:00Z,13,TOWER-DL-RC-102,INCOMING,DATA
CDR-S60-00019,+91-9816575014,+91-9816576121,2026-08-12T17:49:00Z,470,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S60-00020,+91-9816576121,+91-9816571693,2026-08-12T03:12:00Z,4,TOWER-HR-KD-201,INCOMING,SMS
CDR-S60-00021,+91-9816571693,+91-9816572800,2026-08-10T16:36:00Z,394,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S60-00022,+91-9816572800,+91-9816573907,2026-08-11T00:28:00Z,274,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S60-00023,+91-9816573907,+91-9816575014,2026-08-11T06:26:00Z,18,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S60-00024,+91-9816575014,+91-9816576121,2026-08-10T08:32:00Z,8,TOWER-DL-RC-102,INCOMING,DATA
CDR-S60-00025,+91-9816576121,+91-9816571693,2026-08-12T10:31:00Z,25,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S60-00026,+91-9816571693,+91-9816572800,2026-08-12T04:50:00Z,4,TOWER-HR-KD-201,INCOMING,SMS
CDR-S60-00027,+91-9816572800,+91-9816573907,2026-08-12T02:34:00Z,214,TOWER-DL-VK-304,OUTGOING,VOICE
