cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S48-00001,+91-9800260293,+91-9800261400,2026-07-02T15:16:00Z,344,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S48-00002,+91-9800261400,+91-9800262507,2026-07-01T17:02:00Z,10,TOWER-HR-KD-201,INCOMING,SMS
CDR-S48-00003,+91-9800262507,+91-9800263614,2026-07-02T04:55:00Z,573,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S48-00004,+91-9800263614,+91-9800264721,2026-07-01T02:43:00Z,446,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S48-00005,+91-9800264721,+91-9800265828,2026-07-01T02:15:00Z,29,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S48-00006,+91-9800265828,+91-9800260293,2026-07-02T03:09:00Z,8,TOWER-DL-RC-102,INCOMING,DATA
CDR-S48-00007,+91-9800260293,+91-9800261400,2026-07-02T10:51:00Z,458,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S48-00008,+91-9800261400,+91-9800262507,2026-07-02T14:57:00Z,9,TOWER-HR-KD-201,INCOMING,SMS
CDR-S48-00009,+91-9800262507,+91-9800263614,2026-07-02T22:55:00Z,229,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S48-00010,+91-9800263614,+91-9800264721,2026-07-03T06:35:00Z,119,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S48-00011,+91-9800264721,+91-9800265828,2026-07-02T09:29:00Z,20,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S48-00012,+91-9800265828,+91-9800260293,2026-07-02T03:56:00Z,12,TOWER-DL-RC-102,INCOMING,DATA
CDR-S48-00013,+91-9800260293,+91-9800261400,2026-07-01T21:51:00Z,170,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S48-00014,+91-9800261400,+91-9800262507,2026-07-01T14:02:00Z,12,TOWER-HR-KD-201,INCOMING,SMS
CDR-S48-00015,+91-9800262507,+91-9800263614,2026-07-01T17:39:00Z,205,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S48-00016,+91-9800263614,+91-9800264721,2026-07-02T23:30:00Z,32,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S48-00017,+91-9800264721,+91-9800265828,2026-07-02T13:33:00Z,21,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S48-00018,+91-9800265828,+91-9800260293,2026-07-03T12:36:00Z,19,TOWER-DL-RC-102,INCOMING,DATA
CDR-S48-00019,+91-9800260293,+91-9800261400,2026-07-01T04:35:00Z,298,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S48-00020,+91-9800261400,+91-9800262507,2026-07-02T15:55:00Z,17,TOWER-HR-KD-201,INCOMING,SMS
CDR-S48-00021,+91-9800262507,+91-9800263614,2026-07-02T10:22:00Z,522,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S48-00022,+91-9800263614,+91-9800264721,2026-07-03T21:07:00Z,410,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S48-00023,+91-9800264721,+91-9800265828,2026-07-01T20:06:00Z,16,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S48-00024,+91-9800265828,+91-9800260293,2026-07-03T18:37:00Z,5,TOWER-DL-RC-102,INCOMING,DATA
CDR-S48-00025,+91-9800260293,+91-9800261400,2026-07-01T03:55:00Z,416,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S48-00026,+91-9800261400,+91-9800262507,2026-07-02T06:30:00Z,25,TOWER-HR-KD-201,INCOMING,SMS
CDR-S48-00027,+91-9800262507,+91-9800263614,2026-07-01T09:14:00Z,342,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S48-00028,+91-9800263614,+91-9800264721,2026-07-03T15:12:00Z,237,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S48-00029,+91-9800264721,+91-9800265828,2026-07-02T21:35:00Z,7,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S48-00030,+91-9800265828,+91-9800260293,2026-07-02T13:58:00Z,19,TOWER-DL-RC-102,INCOMING,DATA
