cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S76-00001,+91-9837428893,+91-9837430000,2026-08-24T14:04:00Z,474,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S76-00002,+91-9837430000,+91-9837431107,2026-08-22T07:21:00Z,12,TOWER-HR-KD-201,INCOMING,SMS
CDR-S76-00003,+91-9837431107,+91-9837432214,2026-08-23T19:32:00Z,251,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S76-00004,+91-9837432214,+91-9837433321,2026-08-24T20:13:00Z,56,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S76-00005,+91-9837433321,+91-9837428893,2026-08-25T01:32:00Z,4,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S76-00006,+91-9837428893,+91-9837430000,2026-08-22T07:34:00Z,24,TOWER-DL-VK-304,INCOMING,DATA
CDR-S76-00007,+91-9837430000,+91-9837431107,2026-08-22T17:45:00Z,308,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S76-00008,+91-9837431107,+91-9837432214,2026-08-22T12:16:00Z,29,TOWER-HR-KD-201,INCOMING,SMS
CDR-S76-00009,+91-9837432214,+91-9837433321,2026-08-24T17:21:00Z,176,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S76-00010,+91-9837433321,+91-9837428893,2026-08-23T07:38:00Z,152,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S76-00011,+91-9837428893,+91-9837430000,2026-08-23T18:38:00Z,3,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S76-00012,+91-9837430000,+91-9837431107,2026-08-24T06:52:00Z,24,TOWER-DL-VK-304,INCOMING,DATA
CDR-S76-00013,+91-9837431107,+91-9837432214,2026-08-22T20:44:00Z,480,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S76-00014,+91-9837432214,+91-9837433321,2026-08-24T02:56:00Z,14,TOWER-HR-KD-201,INCOMING,SMS
CDR-S76-00015,+91-9837433321,+91-9837428893,2026-08-24T00:01:00Z,49,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S76-00016,+91-9837428893,+91-9837430000,2026-08-24T14:13:00Z,113,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S76-00017,+91-9837430000,+91-9837431107,2026-08-22T20:52:00Z,11,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S76-00018,+91-9837431107,+91-9837432214,2026-08-23T04:37:00Z,20,TOWER-DL-VK-304,INCOMING,DATA
CDR-S76-00019,+91-9837432214,+91-9837433321,2026-08-22T19:19:00Z,488,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S76-00020,+91-9837433321,+91-9837428893,2026-08-23T06:58:00Z,10,TOWER-HR-KD-201,INCOMING,SMS
CDR-S76-00021,+91-9837428893,+91-9837430000,2026-08-25T04:17:00Z,234,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S76-00022,+91-9837430000,+91-9837431107,2026-08-22T08:24:00Z,576,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S76-00023,+91-9837431107,+91-9837432214,2026-08-23T00:22:00Z,11,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S76-00024,+91-9837432214,+91-9837433321,2026-08-22T17:27:00Z,23,TOWER-DL-VK-304,INCOMING,DATA
CDR-S76-00025,+91-9837433321,+91-9837428893,2026-08-25T02:11:00Z,271,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S76-00026,+91-9837428893,+91-9837430000,2026-08-25T04:54:00Z,7,TOWER-HR-KD-201,INCOMING,SMS
CDR-S76-00027,+91-9837430000,+91-9837431107,2026-08-24T06:47:00Z,223,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S76-00028,+91-9837431107,+91-9837432214,2026-08-23T14:55:00Z,239,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S76-00029,+91-9837432214,+91-9837433321,2026-08-22T12:30:00Z,4,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S76-00030,+91-9837433321,+91-9837428893,2026-08-22T20:28:00Z,27,TOWER-DL-VK-304,INCOMING,DATA
CDR-S76-00031,+91-9837428893,+91-9837430000,2026-08-25T00:12:00Z,521,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S76-00032,+91-9837430000,+91-9837431107,2026-08-24T22:38:00Z,5,TOWER-HR-KD-201,INCOMING,SMS
CDR-S76-00033,+91-9837431107,+91-9837432214,2026-08-24T23:04:00Z,460,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S76-00034,+91-9837432214,+91-9837433321,2026-08-23T13:02:00Z,250,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S76-00035,+91-9837433321,+91-9837428893,2026-08-23T10:51:00Z,30,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S76-00036,+91-9837428893,+91-9837430000,2026-08-24T12:15:00Z,13,TOWER-DL-VK-304,INCOMING,DATA
CDR-S76-00037,+91-9837430000,+91-9837431107,2026-08-24T20:43:00Z,140,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S76-00038,+91-9837431107,+91-9837432214,2026-08-23T13:41:00Z,5,TOWER-HR-KD-201,INCOMING,SMS
CDR-S76-00039,+91-9837432214,+91-9837433321,2026-08-22T23:28:00Z,75,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S76-00040,+91-9837433321,+91-9837428893,2026-08-24T18:11:00Z,521,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S76-00041,+91-9837428893,+91-9837430000,2026-08-25T01:17:00Z,23,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S76-00042,+91-9837430000,+91-9837431107,2026-08-25T02:31:00Z,10,TOWER-DL-VK-304,INCOMING,DATA
CDR-S76-00043,+91-9837431107,+91-9837432214,2026-08-24T23:21:00Z,89,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S76-00044,+91-9837432214,+91-9837433321,2026-08-22T22:07:00Z,13,TOWER-HR-KD-201,INCOMING,SMS
CDR-S76-00045,+91-9837433321,+91-9837428893,2026-08-23T23:41:00Z,193,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S76-00046,+91-9837428893,+91-9837430000,2026-08-24T11:19:00Z,83,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S76-00047,+91-9837430000,+91-9837431107,2026-08-25T03:34:00Z,15,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S76-00048,+91-9837431107,+91-9837432214,2026-08-24T00:22:00Z,13,TOWER-DL-VK-304,INCOMING,DATA
CDR-S76-00049,+91-9837432214,+91-9837433321,2026-08-24T15:48:00Z,530,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S76-00050,+91-9837433321,+91-9837428893,2026-08-22T18:19:00Z,15,TOWER-HR-KD-201,INCOMING,SMS
CDR-S76-00051,+91-9837428893,+91-9837430000,2026-08-22T19:10:00Z,153,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S76-00052,+91-9837430000,+91-9837431107,2026-08-23T23:07:00Z,528,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S76-00053,+91-9837431107,+91-9837432214,2026-08-25T05:38:00Z,8,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S76-00054,+91-9837432214,+91-9837433321,2026-08-23T16:00:00Z,28,TOWER-DL-VK-304,INCOMING,DATA
CDR-S76-00055,+91-9837433321,+91-9837428893,2026-08-23T22:45:00Z,339,TOWER-DL-CP-101,OUTGOING,VOICE
