transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S97-00001,2026-08-01T00:04:00Z,3889,203895,76763.07,UPI,BR-001042,MOBILE_APP,23236.929999999993,Online payment
CBS-S97-00002,2026-08-01T00:16:00Z,103892,303898,55932.71,NEFT,BR-000240,NET_BANKING,44067.29,Invoice settlement
CBS-S97-00003,2026-08-01T00:35:00Z,203895,503904,11952.57,RTGS,BR-000102,NET_BANKING,88047.43,Salary credit
CBS-S97-00004,2026-08-01T00:55:00Z,303898,3889,9798.8,IMPS,BR-019200,ATM_KIOSK,90201.2,UPI transfer
CBS-S97-00005,2026-08-01T01:02:00Z,503904,103892,922.31,ATM,BR-DELKHO,ATM_KIOSK,99077.69,Vendor payment
CBS-S97-00006,2026-08-01T01:25:00Z,3889,203895,78819.01,CHEQUE,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S97-00007,2026-08-01T01:34:00Z,103892,303898,84178.47,UPI,BR-000240,MOBILE_APP,0.0,Refund credit
CBS-S97-00008,2026-08-01T01:48:00Z,203895,503904,37329.6,NEFT,BR-000102,NET_BANKING,50717.829999999994,Self-transfer
CBS-S97-00009,2026-08-01T02:00:00Z,303898,3889,87449.5,RTGS,BR-019200,NET_BANKING,2751.699999999997,Business advance
CBS-S97-00010,2026-08-01T02:21:00Z,503904,103892,6704.24,IMPS,BR-DELKHO,ATM_KIOSK,92373.45,Utility payment
CBS-S97-00011,2026-08-01T02:37:00Z,3889,203895,15911.13,ATM,BR-001042,ATM_KIOSK,0.0,Online payment
CBS-S97-00012,2026-08-01T02:53:00Z,103892,303898,11100.77,CHEQUE,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S97-00013,2026-08-01T03:00:00Z,203895,503904,51365.25,UPI,BR-000102,MOBILE_APP,0.0,Salary credit
CBS-S97-00014,2026-08-01T03:23:00Z,303898,3889,38120.41,NEFT,BR-019200,NET_BANKING,0.0,UPI transfer
CBS-S97-00015,2026-08-01T03:39:00Z,503904,103892,55827.6,RTGS,BR-DELKHO,NET_BANKING,36545.85,Vendor payment
CBS-S97-00016,2026-08-01T03:53:00Z,3889,203895,55030.41,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S97-00017,2026-08-01T04:08:00Z,103892,303898,31454.07,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S97-00018,2026-08-01T04:24:00Z,203895,503904,68061.72,CHEQUE,BR-000102,ATM_KIOSK,0.0,Self-transfer
CBS-S97-00019,2026-08-01T04:37:00Z,303898,3889,95875.51,UPI,BR-019200,MOBILE_APP,0.0,Business advance
CBS-S97-00020,2026-08-01T04:55:00Z,503904,103892,64981.16,NEFT,BR-DELKHO,NET_BANKING,0.0,Utility payment
CBS-S97-00021,2026-08-01T05:06:00Z,3889,203895,16728.81,RTGS,BR-001042,NET_BANKING,0.0,Online payment
CBS-S97-00022,2026-08-01T05:19:00Z,103892,303898,2653.61,IMPS,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S97-00023,2026-08-01T05:38:00Z,203895,503904,73164.23,ATM,BR-000102,ATM_KIOSK,0.0,Salary credit
CBS-S97-00024,2026-08-01T05:54:00Z,303898,3889,57546.97,CHEQUE,BR-019200,ATM_KIOSK,0.0,UPI transfer
CBS-S97-00025,2026-08-01T06:05:00Z,503904,103892,39855.11,UPI,BR-DELKHO,MOBILE_APP,0.0,Vendor payment
CBS-S97-00026,2026-08-01T06:24:00Z,3889,203895,64627.52,NEFT,BR-001042,NET_BANKING,0.0,EMI debit
CBS-S97-00027,2026-08-01T06:35:00Z,103892,303898,14495.72,RTGS,BR-000240,NET_BANKING,0.0,Refund credit
CBS-S97-00028,2026-08-01T06:54:00Z,203895,503904,68869.03,IMPS,BR-000102,ATM_KIOSK,0.0,Self-transfer
