cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S21-00001,+91-9863091693,+91-9863092800,2026-08-15T09:39:00Z,81,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S21-00002,+91-9863092800,+91-9863093907,2026-08-15T08:47:00Z,26,TOWER-HR-KD-201,INCOMING,SMS
CDR-S21-00003,+91-9863093907,+91-9863095014,2026-08-16T06:34:00Z,251,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S21-00004,+91-9863095014,+91-9863096121,2026-08-17T03:05:00Z,386,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S21-00005,+91-9863096121,+91-9863091693,2026-08-15T04:36:00Z,20,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S21-00006,+91-9863091693,+91-9863092800,2026-08-15T21:06:00Z,2,TOWER-DL-CP-101,INCOMING,DATA
CDR-S21-00007,+91-9863092800,+91-9863093907,2026-08-17T14:53:00Z,280,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S21-00008,+91-9863093907,+91-9863095014,2026-08-15T03:41:00Z,13,TOWER-DL-VK-304,INCOMING,SMS
CDR-S21-00009,+91-9863095014,+91-9863096121,2026-08-17T22:14:00Z,228,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S21-00010,+91-9863096121,+91-9863091693,2026-08-16T08:35:00Z,287,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S21-00011,+91-9863091693,+91-9863092800,2026-08-17T00:13:00Z,17,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S21-00012,+91-9863092800,+91-9863093907,2026-08-15T13:26:00Z,16,TOWER-HR-KD-201,INCOMING,DATA
CDR-S21-00013,+91-9863093907,+91-9863095014,2026-08-17T15:18:00Z,509,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S21-00014,+91-9863095014,+91-9863096121,2026-08-16T11:31:00Z,28,TOWER-DL-DW-405,INCOMING,SMS
CDR-S21-00015,+91-9863096121,+91-9863091693,2026-08-15T22:49:00Z,559,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S21-00016,+91-9863091693,+91-9863092800,2026-08-17T06:07:00Z,416,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S21-00017,+91-9863092800,+91-9863093907,2026-08-17T07:37:00Z,6,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S21-00018,+91-9863093907,+91-9863095014,2026-08-15T22:34:00Z,7,TOWER-DL-VK-304,INCOMING,DATA
CDR-S21-00019,+91-9863095014,+91-9863096121,2026-08-17T10:26:00Z,329,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S21-00020,+91-9863096121,+91-9863091693,2026-08-16T07:43:00Z,8,TOWER-UP-NO-506,INCOMING,SMS
CDR-S21-00021,+91-9863091693,+91-9863092800,2026-08-16T09:13:00Z,599,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S21-00022,+91-9863092800,+91-9863093907,2026-08-16T19:23:00Z,290,TOWER-HR-KD-201,INCOMING,VOICE
CDR-S21-00023,+91-9863093907,+91-9863095014,2026-08-17T21:43:00Z,27,TOWER-DL-VK-304,OUTGOING,SMS
CDR-S21-00024,+91-9863095014,+91-9863096121,2026-08-16T05:07:00Z,21,TOWER-DL-DW-405,INCOMING,DATA
CDR-S21-00025,+91-9863096121,+91-9863091693,2026-08-16T16:07:00Z,411,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S21-00026,+91-9863091693,+91-9863092800,2026-08-15T21:58:00Z,1,TOWER-DL-CP-101,INCOMING,SMS
CDR-S21-00027,+91-9863092800,+91-9863093907,2026-08-15T18:36:00Z,187,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S21-00028,+91-9863093907,+91-9863095014,2026-08-15T13:06:00Z,414,TOWER-DL-VK-304,INCOMING,VOICE
CDR-S21-00029,+91-9863095014,+91-9863096121,2026-08-15T11:36:00Z,15,TOWER-DL-DW-405,OUTGOING,SMS
CDR-S21-00030,+91-9863096121,+91-9863091693,2026-08-15T22:46:00Z,18,TOWER-UP-NO-506,INCOMING,DATA
CDR-S21-00031,+91-9863091693,+91-9863092800,2026-08-15T05:54:00Z,446,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S21-00032,+91-9863092800,+91-9863093907,2026-08-16T00:37:00Z,15,TOWER-HR-KD-201,INCOMING,SMS
CDR-S21-00033,+91-9863093907,+91-9863095014,2026-08-15T08:12:00Z,393,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S21-00034,+91-9863095014,+91-9863096121,2026-08-17T13:38:00Z,402,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S21-00035,+91-9863096121,+91-9863091693,2026-08-17T12:20:00Z,11,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S21-00036,+91-9863091693,+91-9863092800,2026-08-15T05:02:00Z,2,TOWER-DL-CP-101,INCOMING,DATA
CDR-S21-00037,+91-9863092800,+91-9863093907,2026-08-17T09:50:00Z,382,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S21-00038,+91-9863093907,+91-9863095014,2026-08-15T23:34:00Z,4,TOWER-DL-VK-304,INCOMING,SMS
CDR-S21-00039,+91-9863095014,+91-9863096121,2026-08-17T22:11:00Z,244,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S21-00040,+91-9863096121,+91-9863091693,2026-08-15T11:41:00Z,382,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S21-00041,+91-9863091693,+91-9863092800,2026-08-17T12:33:00Z,5,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S21-00042,+91-9863092800,+91-9863093907,2026-08-16T20:52:00Z,6,TOWER-HR-KD-201,INCOMING,DATA
CDR-S21-00043,+91-9863093907,+91-9863095014,2026-08-15T03:29:00Z,594,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S21-00044,+91-9863095014,+91-9863096121,2026-08-17T23:46:00Z,23,TOWER-DL-DW-405,INCOMING,SMS
CDR-S21-00045,+91-9863096121,+91-9863091693,2026-08-17T04:55:00Z,369,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S21-00046,+91-9863091693,+91-9863092800,2026-08-16T02:58:00Z,571,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S21-00047,+91-9863092800,+91-9863093907,2026-08-15T16:00:00Z,8,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S21-00048,+91-9863093907,+91-9863095014,2026-08-15T05:22:00Z,3,TOWER-DL-VK-304,INCOMING,DATA
CDR-S21-00049,+91-9863095014,+91-9863096121,2026-08-16T11:44:00Z,156,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S21-00050,+91-9863096121,+91-9863091693,2026-08-15T01:14:00Z,27,TOWER-UP-NO-506,INCOMING,SMS
CDR-S21-00051,+91-9863091693,+91-9863092800,2026-08-16T12:19:00Z,429,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S21-00052,+91-9863092800,+91-9863093907,2026-08-17T15:49:00Z,200,TOWER-HR-KD-201,INCOMING,VOICE
CDR-S21-00053,+91-9863093907,+91-9863095014,2026-08-15T00:31:00Z,4,TOWER-DL-VK-304,OUTGOING,SMS
CDR-S21-00054,+91-9863095014,+91-9863096121,2026-08-15T05:12:00Z,5,TOWER-DL-DW-405,INCOMING,DATA
CDR-S21-00055,+91-9863096121,+91-9863091693,2026-08-17T08:08:00Z,360,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S21-00056,+91-9863091693,+91-9863092800,2026-08-17T08:44:00Z,14,TOWER-DL-CP-101,INCOMING,SMS
CDR-S21-00057,+91-9863092800,+91-9863093907,2026-08-16T09:23:00Z,181,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S21-00058,+91-9863093907,+91-9863095014,2026-08-17T14:57:00Z,565,TOWER-DL-VK-304,INCOMING,VOICE
CDR-S21-00059,+91-9863095014,+91-9863096121,2026-08-15T00:30:00Z,3,TOWER-DL-DW-405,OUTGOING,SMS
CDR-S21-00060,+91-9863096121,+91-9863091693,2026-08-15T00:17:00Z,22,TOWER-UP-NO-506,INCOMING,DATA
CDR-S21-00061,+91-9863091693,+91-9863092800,2026-08-16T12:36:00Z,353,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S21-00062,+91-9863092800,+91-9863093907,2026-08-17T13:35:00Z,13,TOWER-HR-KD-201,INCOMING,SMS
CDR-S21-00063,+91-9863093907,+91-9863095014,2026-08-16T02:34:00Z,552,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S21-00064,+91-9863095014,+91-9863096121,2026-08-16T20:13:00Z,347,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S21-00065,+91-9863096121,+91-9863091693,2026-08-17T19:26:00Z,30,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S21-00066,+91-9863091693,+91-9863092800,2026-08-15T18:05:00Z,2,TOWER-DL-CP-101,INCOMING,DATA
CDR-S21-00067,+91-9863092800,+91-9863093907,2026-08-17T15:49:00Z,248,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S21-00068,+91-9863093907,+91-9863095014,2026-08-17T16:23:00Z,9,TOWER-DL-VK-304,INCOMING,SMS
CDR-S21-00069,+91-9863095014,+91-9863096121,2026-08-15T00:51:00Z,20,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S21-00070,+91-9863096121,+91-9863091693,2026-08-17T10:21:00Z,410,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S21-00071,+91-9863091693,+91-9863092800,2026-08-16T23:11:00Z,29,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S21-00072,+91-9863092800,+91-9863093907,2026-08-16T20:00:00Z,27,TOWER-HR-KD-201,INCOMING,DATA
CDR-S21-00073,+91-9863093907,+91-9863095014,2026-08-15T12:54:00Z,575,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S21-00074,+91-9863095014,+91-9863096121,2026-08-15T18:01:00Z,25,TOWER-DL-DW-405,INCOMING,SMS
CDR-S21-00075,+91-9863096121,+91-9863091693,2026-08-16T15:35:00Z,299,TOWER-UP-NO-506,OUTGOING,VOICE
