transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S17-00001,2026-08-01T00:10:00Z,3889,203895,40681.5,UPI,BR-001042,MOBILE_APP,59318.5,Online payment
CBS-S17-00002,2026-08-01T00:22:00Z,103892,303898,86097.46,NEFT,BR-000240,NET_BANKING,13902.539999999994,Invoice settlement
CBS-S17-00003,2026-08-01T00:37:00Z,203895,503904,38870.37,RTGS,BR-000102,NET_BANKING,61129.63,Salary credit
CBS-S17-00004,2026-08-01T00:54:00Z,303898,3889,14336.72,IMPS,BR-019200,ATM_KIOSK,85663.28,UPI transfer
CBS-S17-00005,2026-08-01T01:07:00Z,503904,103892,83217.42,ATM,BR-DELKHO,ATM_KIOSK,16782.58,Vendor payment
CBS-S17-00006,2026-08-01T01:19:00Z,3889,203895,7648.82,CHEQUE,BR-001042,ATM_KIOSK,51669.68,EMI debit
CBS-S17-00007,2026-08-01T01:35:00Z,103892,303898,51176.94,UPI,BR-000240,MOBILE_APP,0.0,Refund credit
CBS-S17-00008,2026-08-01T01:50:00Z,203895,503904,61110.73,NEFT,BR-000102,NET_BANKING,18.89999999999418,Self-transfer
CBS-S17-00009,2026-08-01T02:04:00Z,303898,3889,66071.72,RTGS,BR-019200,NET_BANKING,19591.559999999998,Business advance
CBS-S17-00010,2026-08-01T02:25:00Z,503904,103892,96872.08,IMPS,BR-DELKHO,ATM_KIOSK,0.0,Utility payment
CBS-S17-00011,2026-08-01T02:35:00Z,3889,203895,52820.28,ATM,BR-001042,ATM_KIOSK,0.0,Online payment
CBS-S17-00012,2026-08-01T02:47:00Z,103892,303898,80199.28,CHEQUE,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S17-00013,2026-08-01T03:05:00Z,203895,503904,41857.22,UPI,BR-000102,MOBILE_APP,0.0,Salary credit
CBS-S17-00014,2026-08-01T03:19:00Z,303898,3889,97463.65,NEFT,BR-019200,NET_BANKING,0.0,UPI transfer
CBS-S17-00015,2026-08-01T03:37:00Z,503904,103892,85275.96,RTGS,BR-DELKHO,NET_BANKING,0.0,Vendor payment
CBS-S17-00016,2026-08-01T03:50:00Z,3889,203895,97106.15,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S17-00017,2026-08-01T04:00:00Z,103892,303898,49205.66,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S17-00018,2026-08-01T04:24:00Z,203895,503904,1145.14,CHEQUE,BR-000102,ATM_KIOSK,0.0,Self-transfer
