cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S84-00001,+91-9847857493,+91-9847858600,2026-08-01T08:08:00Z,463,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S84-00002,+91-9847858600,+91-9847859707,2026-08-03T17:15:00Z,10,TOWER-HR-KD-201,INCOMING,SMS
CDR-S84-00003,+91-9847859707,+91-9847860814,2026-08-01T03:45:00Z,427,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S84-00004,+91-9847860814,+91-9847861921,2026-08-03T04:35:00Z,596,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S84-00005,+91-9847861921,+91-9847857493,2026-08-01T17:57:00Z,2,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S84-00006,+91-9847857493,+91-9847858600,2026-08-03T01:30:00Z,21,TOWER-DL-VK-304,INCOMING,DATA
CDR-S84-00007,+91-9847858600,+91-9847859707,2026-08-02T02:48:00Z,190,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S84-00008,+91-9847859707,+91-9847860814,2026-08-03T11:09:00Z,25,TOWER-HR-KD-201,INCOMING,SMS
CDR-S84-00009,+91-9847860814,+91-9847861921,2026-08-01T02:59:00Z,110,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S84-00010,+91-9847861921,+91-9847857493,2026-08-03T18:38:00Z,516,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S84-00011,+91-9847857493,+91-9847858600,2026-08-02T05:49:00Z,20,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S84-00012,+91-9847858600,+91-9847859707,2026-08-03T12:14:00Z,25,TOWER-DL-VK-304,INCOMING,DATA
CDR-S84-00013,+91-9847859707,+91-9847860814,2026-08-01T08:44:00Z,499,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S84-00014,+91-9847860814,+91-9847861921,2026-08-02T04:24:00Z,1,TOWER-HR-KD-201,INCOMING,SMS
CDR-S84-00015,+91-9847861921,+91-9847857493,2026-08-03T11:29:00Z,43,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S84-00016,+91-9847857493,+91-9847858600,2026-08-02T21:38:00Z,85,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S84-00017,+91-9847858600,+91-9847859707,2026-08-02T09:18:00Z,24,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S84-00018,+91-9847859707,+91-9847860814,2026-08-01T04:44:00Z,12,TOWER-DL-VK-304,INCOMING,DATA
CDR-S84-00019,+91-9847860814,+91-9847861921,2026-08-03T10:46:00Z,252,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S84-00020,+91-9847861921,+91-9847857493,2026-08-02T21:43:00Z,29,TOWER-HR-KD-201,INCOMING,SMS
CDR-S84-00021,+91-9847857493,+91-9847858600,2026-08-03T06:25:00Z,223,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S84-00022,+91-9847858600,+91-9847859707,2026-08-01T09:00:00Z,397,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S84-00023,+91-9847859707,+91-9847860814,2026-08-03T13:23:00Z,15,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S84-00024,+91-9847860814,+91-9847861921,2026-08-01T01:09:00Z,23,TOWER-DL-VK-304,INCOMING,DATA
CDR-S84-00025,+91-9847861921,+91-9847857493,2026-08-03T03:25:00Z,66,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S84-00026,+91-9847857493,+91-9847858600,2026-08-03T12:33:00Z,10,TOWER-HR-KD-201,INCOMING,SMS
