cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S24-00001,+91-9867637493,+91-9867638600,2026-08-01T07:46:00Z,81,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S24-00002,+91-9867638600,+91-9867639707,2026-08-01T11:05:00Z,14,TOWER-HR-KD-201,INCOMING,SMS
CDR-S24-00003,+91-9867639707,+91-9867640814,2026-08-02T12:28:00Z,90,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S24-00004,+91-9867640814,+91-9867641921,2026-08-03T08:51:00Z,173,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S24-00005,+91-9867641921,+91-9867637493,2026-08-03T10:25:00Z,16,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S24-00006,+91-9867637493,+91-9867638600,2026-08-01T02:58:00Z,30,TOWER-DL-VK-304,INCOMING,DATA
CDR-S24-00007,+91-9867638600,+91-9867639707,2026-08-02T03:34:00Z,356,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S24-00008,+91-9867639707,+91-9867640814,2026-08-01T17:18:00Z,26,TOWER-HR-KD-201,INCOMING,SMS
CDR-S24-00009,+91-9867640814,+91-9867641921,2026-08-02T17:10:00Z,215,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S24-00010,+91-9867641921,+91-9867637493,2026-08-02T02:54:00Z,96,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S24-00011,+91-9867637493,+91-9867638600,2026-08-02T17:35:00Z,26,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S24-00012,+91-9867638600,+91-9867639707,2026-08-02T07:34:00Z,4,TOWER-DL-VK-304,INCOMING,DATA
CDR-S24-00013,+91-9867639707,+91-9867640814,2026-08-02T13:09:00Z,162,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S24-00014,+91-9867640814,+91-9867641921,2026-08-03T05:22:00Z,4,TOWER-HR-KD-201,INCOMING,SMS
CDR-S24-00015,+91-9867641921,+91-9867637493,2026-08-03T16:41:00Z,341,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S24-00016,+91-9867637493,+91-9867638600,2026-08-03T05:34:00Z,325,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S24-00017,+91-9867638600,+91-9867639707,2026-08-02T07:02:00Z,11,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S24-00018,+91-9867639707,+91-9867640814,2026-08-01T04:45:00Z,24,TOWER-DL-VK-304,INCOMING,DATA
CDR-S24-00019,+91-9867640814,+91-9867641921,2026-08-02T09:14:00Z,179,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S24-00020,+91-9867641921,+91-9867637493,2026-08-01T11:21:00Z,21,TOWER-HR-KD-201,INCOMING,SMS
CDR-S24-00021,+91-9867637493,+91-9867638600,2026-08-03T03:07:00Z,580,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S24-00022,+91-9867638600,+91-9867639707,2026-08-02T18:19:00Z,496,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S24-00023,+91-9867639707,+91-9867640814,2026-08-03T22:55:00Z,26,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S24-00024,+91-9867640814,+91-9867641921,2026-08-01T20:07:00Z,23,TOWER-DL-VK-304,INCOMING,DATA
CDR-S24-00025,+91-9867641921,+91-9867637493,2026-08-01T21:14:00Z,271,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S24-00026,+91-9867637493,+91-9867638600,2026-08-02T19:27:00Z,22,TOWER-HR-KD-201,INCOMING,SMS
CDR-S24-00027,+91-9867638600,+91-9867639707,2026-08-02T18:15:00Z,272,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S24-00028,+91-9867639707,+91-9867640814,2026-08-02T02:52:00Z,18,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S24-00029,+91-9867640814,+91-9867641921,2026-08-03T18:11:00Z,12,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S24-00030,+91-9867641921,+91-9867637493,2026-08-02T17:31:00Z,15,TOWER-DL-VK-304,INCOMING,DATA
CDR-S24-00031,+91-9867637493,+91-9867638600,2026-08-02T17:41:00Z,499,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S24-00032,+91-9867638600,+91-9867639707,2026-08-03T23:58:00Z,17,TOWER-HR-KD-201,INCOMING,SMS
CDR-S24-00033,+91-9867639707,+91-9867640814,2026-08-03T10:37:00Z,236,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S24-00034,+91-9867640814,+91-9867641921,2026-08-01T14:53:00Z,260,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S24-00035,+91-9867641921,+91-9867637493,2026-08-02T06:40:00Z,14,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S24-00036,+91-9867637493,+91-9867638600,2026-08-02T07:52:00Z,5,TOWER-DL-VK-304,INCOMING,DATA
CDR-S24-00037,+91-9867638600,+91-9867639707,2026-08-03T19:40:00Z,566,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S24-00038,+91-9867639707,+91-9867640814,2026-08-02T17:16:00Z,15,TOWER-HR-KD-201,INCOMING,SMS
CDR-S24-00039,+91-9867640814,+91-9867641921,2026-08-01T21:01:00Z,346,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S24-00040,+91-9867641921,+91-9867637493,2026-08-02T18:38:00Z,568,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S24-00041,+91-9867637493,+91-9867638600,2026-08-01T04:41:00Z,14,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S24-00042,+91-9867638600,+91-9867639707,2026-08-02T21:30:00Z,19,TOWER-DL-VK-304,INCOMING,DATA
CDR-S24-00043,+91-9867639707,+91-9867640814,2026-08-01T03:34:00Z,23,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S24-00044,+91-9867640814,+91-9867641921,2026-08-02T14:08:00Z,1,TOWER-HR-KD-201,INCOMING,SMS
CDR-S24-00045,+91-9867641921,+91-9867637493,2026-08-01T21:35:00Z,369,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S24-00046,+91-9867637493,+91-9867638600,2026-08-01T13:05:00Z,381,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S24-00047,+91-9867638600,+91-9867639707,2026-08-03T08:20:00Z,5,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S24-00048,+91-9867639707,+91-9867640814,2026-08-03T04:38:00Z,13,TOWER-DL-VK-304,INCOMING,DATA
CDR-S24-00049,+91-9867640814,+91-9867641921,2026-08-01T10:44:00Z,449,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S24-00050,+91-9867641921,+91-9867637493,2026-08-02T15:40:00Z,11,TOWER-HR-KD-201,INCOMING,SMS
CDR-S24-00051,+91-9867637493,+91-9867638600,2026-08-03T04:03:00Z,11,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S24-00052,+91-9867638600,+91-9867639707,2026-08-02T03:57:00Z,160,TOWER-DL-CP-101,INCOMING,VOICE
