transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S89-00001,2026-08-19T00:05:00Z,3089,303098,98508.18,UPI,BR-001042,MOBILE_APP,1491.820000000007,Online payment
CBS-S89-00002,2026-08-19T00:16:00Z,103092,3089,23472.3,NEFT,BR-000240,NET_BANKING,76527.7,Invoice settlement
CBS-S89-00003,2026-08-19T00:35:00Z,303098,103092,67843.53,RTGS,BR-019200,NET_BANKING,32156.47,Salary credit
CBS-S89-00004,2026-08-19T00:46:00Z,3089,303098,31803.18,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S89-00005,2026-08-19T01:07:00Z,103092,3089,68240.28,ATM,BR-000240,ATM_KIOSK,8287.419999999998,Vendor payment
CBS-S89-00006,2026-08-19T01:19:00Z,303098,103092,88387.18,CHEQUE,BR-019200,ATM_KIOSK,0.0,EMI debit
CBS-S89-00007,2026-08-19T01:38:00Z,3089,303098,38633.22,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S89-00008,2026-08-19T01:45:00Z,103092,3089,60914.84,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S89-00009,2026-08-19T02:03:00Z,303098,103092,4013.56,RTGS,BR-019200,NET_BANKING,0.0,Business advance
CBS-S89-00010,2026-08-19T02:20:00Z,3089,303098,54891.64,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S89-00011,2026-08-19T02:37:00Z,103092,3089,15918.61,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S89-00012,2026-08-19T02:53:00Z,303098,103092,96834.48,CHEQUE,BR-019200,ATM_KIOSK,0.0,Invoice settlement
CBS-S89-00013,2026-08-19T03:04:00Z,3089,303098,7653.71,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S89-00014,2026-08-19T03:22:00Z,103092,3089,16469.16,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S89-00015,2026-08-19T03:39:00Z,303098,103092,72422.44,RTGS,BR-019200,NET_BANKING,0.0,Vendor payment
CBS-S89-00016,2026-08-19T03:50:00Z,3089,303098,9471.17,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S89-00017,2026-08-19T04:10:00Z,103092,3089,47350.73,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
