cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S91-00001,+91-9856681693,+91-9856682800,2026-08-17T15:09:00Z,319,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S91-00002,+91-9856682800,+91-9856683907,2026-08-17T06:16:00Z,22,TOWER-HR-KD-201,INCOMING,SMS
CDR-S91-00003,+91-9856683907,+91-9856685014,2026-08-16T08:56:00Z,230,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S91-00004,+91-9856685014,+91-9856686121,2026-08-17T18:00:00Z,359,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S91-00005,+91-9856686121,+91-9856681693,2026-08-17T07:08:00Z,11,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S91-00006,+91-9856681693,+91-9856682800,2026-08-17T15:24:00Z,19,TOWER-DL-CP-101,INCOMING,DATA
CDR-S91-00007,+91-9856682800,+91-9856683907,2026-08-15T07:01:00Z,259,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S91-00008,+91-9856683907,+91-9856685014,2026-08-16T03:25:00Z,29,TOWER-DL-VK-304,INCOMING,SMS
CDR-S91-00009,+91-9856685014,+91-9856686121,2026-08-15T13:26:00Z,292,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S91-00010,+91-9856686121,+91-9856681693,2026-08-15T19:31:00Z,354,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S91-00011,+91-9856681693,+91-9856682800,2026-08-16T00:32:00Z,27,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S91-00012,+91-9856682800,+91-9856683907,2026-08-17T20:35:00Z,19,TOWER-HR-KD-201,INCOMING,DATA
CDR-S91-00013,+91-9856683907,+91-9856685014,2026-08-17T04:57:00Z,545,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S91-00014,+91-9856685014,+91-9856686121,2026-08-15T03:34:00Z,10,TOWER-DL-DW-405,INCOMING,SMS
CDR-S91-00015,+91-9856686121,+91-9856681693,2026-08-16T09:40:00Z,320,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S91-00016,+91-9856681693,+91-9856682800,2026-08-15T06:24:00Z,583,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S91-00017,+91-9856682800,+91-9856683907,2026-08-17T07:39:00Z,7,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S91-00018,+91-9856683907,+91-9856685014,2026-08-17T05:19:00Z,14,TOWER-DL-VK-304,INCOMING,DATA
CDR-S91-00019,+91-9856685014,+91-9856686121,2026-08-15T01:18:00Z,436,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S91-00020,+91-9856686121,+91-9856681693,2026-08-16T19:29:00Z,18,TOWER-UP-NO-506,INCOMING,SMS
CDR-S91-00021,+91-9856681693,+91-9856682800,2026-08-15T13:26:00Z,572,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S91-00022,+91-9856682800,+91-9856683907,2026-08-17T06:07:00Z,114,TOWER-HR-KD-201,INCOMING,VOICE
CDR-S91-00023,+91-9856683907,+91-9856685014,2026-08-15T18:48:00Z,7,TOWER-DL-VK-304,OUTGOING,SMS
CDR-S91-00024,+91-9856685014,+91-9856686121,2026-08-15T06:42:00Z,17,TOWER-DL-DW-405,INCOMING,DATA
CDR-S91-00025,+91-9856686121,+91-9856681693,2026-08-16T22:58:00Z,257,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S91-00026,+91-9856681693,+91-9856682800,2026-08-15T14:00:00Z,8,TOWER-DL-CP-101,INCOMING,SMS
CDR-S91-00027,+91-9856682800,+91-9856683907,2026-08-16T15:57:00Z,224,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S91-00028,+91-9856683907,+91-9856685014,2026-08-17T03:52:00Z,9,TOWER-DL-VK-304,INCOMING,VOICE
CDR-S91-00029,+91-9856685014,+91-9856686121,2026-08-16T17:49:00Z,20,TOWER-DL-DW-405,OUTGOING,SMS
CDR-S91-00030,+91-9856686121,+91-9856681693,2026-08-15T02:17:00Z,30,TOWER-UP-NO-506,INCOMING,DATA
CDR-S91-00031,+91-9856681693,+91-9856682800,2026-08-17T14:51:00Z,471,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S91-00032,+91-9856682800,+91-9856683907,2026-08-17T19:11:00Z,7,TOWER-HR-KD-201,INCOMING,SMS
CDR-S91-00033,+91-9856683907,+91-9856685014,2026-08-17T20:16:00Z,253,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S91-00034,+91-9856685014,+91-9856686121,2026-08-15T03:21:00Z,161,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S91-00035,+91-9856686121,+91-9856681693,2026-08-16T07:53:00Z,1,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S91-00036,+91-9856681693,+91-9856682800,2026-08-16T06:52:00Z,11,TOWER-DL-CP-101,INCOMING,DATA
CDR-S91-00037,+91-9856682800,+91-9856683907,2026-08-15T02:55:00Z,128,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S91-00038,+91-9856683907,+91-9856685014,2026-08-16T12:13:00Z,10,TOWER-DL-VK-304,INCOMING,SMS
CDR-S91-00039,+91-9856685014,+91-9856686121,2026-08-15T03:46:00Z,542,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S91-00040,+91-9856686121,+91-9856681693,2026-08-17T05:42:00Z,594,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S91-00041,+91-9856681693,+91-9856682800,2026-08-17T23:16:00Z,14,TOWER-DL-CP-101,OUTGOING,SMS
