transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S02-00001,2026-08-20T00:06:00Z,3389,503404,48769.98,UPI,BR-001042,MOBILE_APP,51230.02,Online payment
CBS-S02-00002,2026-08-20T00:20:00Z,103392,3389,90972.08,NEFT,BR-000240,NET_BANKING,9027.919999999998,Invoice settlement
CBS-S02-00003,2026-08-20T00:31:00Z,503404,103392,64783.75,RTGS,BR-DELKHO,NET_BANKING,35216.25,Salary credit
CBS-S02-00004,2026-08-20T00:51:00Z,3389,503404,23848.57,IMPS,BR-001042,ATM_KIOSK,27381.449999999997,UPI transfer
CBS-S02-00005,2026-08-20T01:04:00Z,103392,3389,54495.81,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S02-00006,2026-08-20T01:19:00Z,503404,103392,80966.7,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,EMI debit
CBS-S02-00007,2026-08-20T01:34:00Z,3389,503404,96599.44,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S02-00008,2026-08-20T01:54:00Z,103392,3389,49303.35,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S02-00009,2026-08-20T02:05:00Z,503404,103392,12474.93,RTGS,BR-DELKHO,NET_BANKING,0.0,Business advance
CBS-S02-00010,2026-08-20T02:20:00Z,3389,503404,73051.48,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S02-00011,2026-08-20T02:37:00Z,103392,3389,27284.57,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S02-00012,2026-08-20T02:52:00Z,503404,103392,6125.24,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Invoice settlement
CBS-S02-00013,2026-08-20T03:01:00Z,3389,503404,93422.87,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S02-00014,2026-08-20T03:20:00Z,103392,3389,19718.34,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S02-00015,2026-08-20T03:32:00Z,503404,103392,88583.57,RTGS,BR-DELKHO,NET_BANKING,0.0,Vendor payment
CBS-S02-00016,2026-08-20T03:53:00Z,3389,503404,3378.35,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S02-00017,2026-08-20T04:04:00Z,103392,3389,54817.56,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S02-00018,2026-08-20T04:16:00Z,503404,103392,35233.1,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Self-transfer
CBS-S02-00019,2026-08-20T04:31:00Z,3389,503404,35087.74,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S02-00020,2026-08-20T04:45:00Z,103392,3389,45283.13,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S02-00021,2026-08-20T05:09:00Z,503404,103392,12696.36,RTGS,BR-DELKHO,NET_BANKING,0.0,Online payment
CBS-S02-00022,2026-08-20T05:21:00Z,3389,503404,69565.4,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S02-00023,2026-08-20T05:40:00Z,103392,3389,80959.86,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S02-00024,2026-08-20T05:54:00Z,503404,103392,72204.95,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,UPI transfer
CBS-S02-00025,2026-08-20T06:03:00Z,3389,503404,11931.25,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S02-00026,2026-08-20T06:17:00Z,103392,3389,76733.49,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S02-00027,2026-08-20T06:37:00Z,503404,103392,27623.47,RTGS,BR-DELKHO,NET_BANKING,0.0,Refund credit
CBS-S02-00028,2026-08-20T06:45:00Z,3389,503404,24979.21,IMPS,BR-001042,ATM_KIOSK,0.0,Self-transfer
CBS-S02-00029,2026-08-20T07:08:00Z,103392,3389,5010.39,ATM,BR-000240,ATM_KIOSK,0.0,Business advance
CBS-S02-00030,2026-08-20T07:23:00Z,503404,103392,19356.98,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Utility payment
CBS-S02-00031,2026-08-20T07:33:00Z,3389,503404,39176.94,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S02-00032,2026-08-20T07:52:00Z,103392,3389,91545.46,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S02-00033,2026-08-20T08:03:00Z,503404,103392,58936.4,RTGS,BR-DELKHO,NET_BANKING,0.0,Salary credit
CBS-S02-00034,2026-08-20T08:18:00Z,3389,503404,23944.85,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S02-00035,2026-08-20T08:37:00Z,103392,3389,79213.35,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S02-00036,2026-08-20T08:52:00Z,503404,103392,85308.46,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,EMI debit
CBS-S02-00037,2026-08-20T09:00:00Z,3389,503404,81956.72,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S02-00038,2026-08-20T09:22:00Z,103392,3389,14564.99,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S02-00039,2026-08-20T09:34:00Z,503404,103392,25251.16,RTGS,BR-DELKHO,NET_BANKING,0.0,Business advance
CBS-S02-00040,2026-08-20T09:55:00Z,3389,503404,66305.57,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S02-00041,2026-08-20T10:06:00Z,103392,3389,79233.61,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S02-00042,2026-08-20T10:19:00Z,503404,103392,59682.11,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Invoice settlement
CBS-S02-00043,2026-08-20T10:33:00Z,3389,503404,89776.07,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S02-00044,2026-08-20T10:46:00Z,103392,3389,31772.72,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S02-00045,2026-08-20T11:09:00Z,503404,103392,51156.55,RTGS,BR-DELKHO,NET_BANKING,0.0,Vendor payment
CBS-S02-00046,2026-08-20T11:19:00Z,3389,503404,7006.83,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S02-00047,2026-08-20T11:30:00Z,103392,3389,61748.04,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S02-00048,2026-08-20T11:46:00Z,503404,103392,17828.36,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Self-transfer
