cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S78-00001,+91-9840370293,+91-9840371400,2026-07-03T10:11:00Z,215,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00002,+91-9840371400,+91-9840372507,2026-07-03T00:42:00Z,23,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00003,+91-9840372507,+91-9840373614,2026-07-01T01:16:00Z,32,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00004,+91-9840373614,+91-9840374721,2026-07-03T18:21:00Z,262,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00005,+91-9840374721,+91-9840375828,2026-07-03T08:40:00Z,29,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00006,+91-9840375828,+91-9840370293,2026-07-02T22:32:00Z,19,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00007,+91-9840370293,+91-9840371400,2026-07-02T13:02:00Z,18,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00008,+91-9840371400,+91-9840372507,2026-07-03T18:31:00Z,21,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00009,+91-9840372507,+91-9840373614,2026-07-03T16:50:00Z,398,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00010,+91-9840373614,+91-9840374721,2026-07-03T02:00:00Z,456,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00011,+91-9840374721,+91-9840375828,2026-07-02T00:02:00Z,6,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00012,+91-9840375828,+91-9840370293,2026-07-03T14:04:00Z,13,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00013,+91-9840370293,+91-9840371400,2026-07-02T19:29:00Z,463,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00014,+91-9840371400,+91-9840372507,2026-07-03T14:32:00Z,17,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00015,+91-9840372507,+91-9840373614,2026-07-02T15:16:00Z,460,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00016,+91-9840373614,+91-9840374721,2026-07-01T14:35:00Z,94,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00017,+91-9840374721,+91-9840375828,2026-07-02T05:44:00Z,10,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00018,+91-9840375828,+91-9840370293,2026-07-03T20:06:00Z,13,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00019,+91-9840370293,+91-9840371400,2026-07-01T06:50:00Z,184,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00020,+91-9840371400,+91-9840372507,2026-07-01T02:50:00Z,10,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00021,+91-9840372507,+91-9840373614,2026-07-01T13:50:00Z,260,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00022,+91-9840373614,+91-9840374721,2026-07-03T05:08:00Z,381,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00023,+91-9840374721,+91-9840375828,2026-07-03T12:05:00Z,10,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00024,+91-9840375828,+91-9840370293,2026-07-03T09:18:00Z,9,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00025,+91-9840370293,+91-9840371400,2026-07-02T02:34:00Z,411,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00026,+91-9840371400,+91-9840372507,2026-07-03T13:22:00Z,9,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00027,+91-9840372507,+91-9840373614,2026-07-02T23:03:00Z,578,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00028,+91-9840373614,+91-9840374721,2026-07-01T20:04:00Z,545,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00029,+91-9840374721,+91-9840375828,2026-07-01T15:52:00Z,26,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00030,+91-9840375828,+91-9840370293,2026-07-03T08:15:00Z,6,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00031,+91-9840370293,+91-9840371400,2026-07-02T07:47:00Z,552,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00032,+91-9840371400,+91-9840372507,2026-07-02T17:37:00Z,3,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00033,+91-9840372507,+91-9840373614,2026-07-02T11:01:00Z,586,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00034,+91-9840373614,+91-9840374721,2026-07-03T02:17:00Z,477,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00035,+91-9840374721,+91-9840375828,2026-07-01T07:19:00Z,2,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00036,+91-9840375828,+91-9840370293,2026-07-01T13:35:00Z,7,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00037,+91-9840370293,+91-9840371400,2026-07-01T03:33:00Z,266,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00038,+91-9840371400,+91-9840372507,2026-07-02T10:25:00Z,14,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00039,+91-9840372507,+91-9840373614,2026-07-02T12:10:00Z,339,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00040,+91-9840373614,+91-9840374721,2026-07-03T00:17:00Z,9,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00041,+91-9840374721,+91-9840375828,2026-07-01T23:23:00Z,12,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00042,+91-9840375828,+91-9840370293,2026-07-02T17:20:00Z,11,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00043,+91-9840370293,+91-9840371400,2026-07-01T04:52:00Z,397,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00044,+91-9840371400,+91-9840372507,2026-07-03T13:13:00Z,11,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00045,+91-9840372507,+91-9840373614,2026-07-02T14:40:00Z,258,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00046,+91-9840373614,+91-9840374721,2026-07-02T05:02:00Z,508,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00047,+91-9840374721,+91-9840375828,2026-07-01T06:40:00Z,6,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00048,+91-9840375828,+91-9840370293,2026-07-03T11:32:00Z,15,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00049,+91-9840370293,+91-9840371400,2026-07-03T17:02:00Z,105,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00050,+91-9840371400,+91-9840372507,2026-07-03T04:07:00Z,2,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00051,+91-9840372507,+91-9840373614,2026-07-03T15:25:00Z,31,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00052,+91-9840373614,+91-9840374721,2026-07-01T18:36:00Z,525,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00053,+91-9840374721,+91-9840375828,2026-07-01T13:14:00Z,25,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00054,+91-9840375828,+91-9840370293,2026-07-02T01:14:00Z,11,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00055,+91-9840370293,+91-9840371400,2026-07-01T05:25:00Z,491,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00056,+91-9840371400,+91-9840372507,2026-07-02T17:29:00Z,27,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00057,+91-9840372507,+91-9840373614,2026-07-01T18:42:00Z,361,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00058,+91-9840373614,+91-9840374721,2026-07-03T18:12:00Z,496,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00059,+91-9840374721,+91-9840375828,2026-07-01T11:43:00Z,28,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00060,+91-9840375828,+91-9840370293,2026-07-01T20:58:00Z,7,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00061,+91-9840370293,+91-9840371400,2026-07-01T02:12:00Z,166,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00062,+91-9840371400,+91-9840372507,2026-07-03T17:02:00Z,2,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00063,+91-9840372507,+91-9840373614,2026-07-01T11:22:00Z,474,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00064,+91-9840373614,+91-9840374721,2026-07-03T22:05:00Z,461,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00065,+91-9840374721,+91-9840375828,2026-07-03T07:41:00Z,6,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00066,+91-9840375828,+91-9840370293,2026-07-01T12:38:00Z,12,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00067,+91-9840370293,+91-9840371400,2026-07-01T01:28:00Z,163,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00068,+91-9840371400,+91-9840372507,2026-07-01T00:04:00Z,7,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00069,+91-9840372507,+91-9840373614,2026-07-03T08:18:00Z,330,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00070,+91-9840373614,+91-9840374721,2026-07-03T11:24:00Z,152,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00071,+91-9840374721,+91-9840375828,2026-07-02T23:51:00Z,16,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00072,+91-9840375828,+91-9840370293,2026-07-02T10:36:00Z,3,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00073,+91-9840370293,+91-9840371400,2026-07-02T04:56:00Z,574,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00074,+91-9840371400,+91-9840372507,2026-07-01T00:27:00Z,18,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00075,+91-9840372507,+91-9840373614,2026-07-01T11:11:00Z,175,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00076,+91-9840373614,+91-9840374721,2026-07-03T07:18:00Z,265,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00077,+91-9840374721,+91-9840375828,2026-07-02T23:53:00Z,4,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00078,+91-9840375828,+91-9840370293,2026-07-02T02:12:00Z,25,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00079,+91-9840370293,+91-9840371400,2026-07-01T06:53:00Z,598,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00080,+91-9840371400,+91-9840372507,2026-07-01T11:19:00Z,14,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00081,+91-9840372507,+91-9840373614,2026-07-03T03:53:00Z,369,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00082,+91-9840373614,+91-9840374721,2026-07-02T00:42:00Z,33,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00083,+91-9840374721,+91-9840375828,2026-07-02T03:57:00Z,26,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00084,+91-9840375828,+91-9840370293,2026-07-01T22:53:00Z,22,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00085,+91-9840370293,+91-9840371400,2026-07-01T04:44:00Z,170,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00086,+91-9840371400,+91-9840372507,2026-07-02T05:47:00Z,30,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00087,+91-9840372507,+91-9840373614,2026-07-03T18:22:00Z,226,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00088,+91-9840373614,+91-9840374721,2026-07-02T23:36:00Z,491,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00089,+91-9840374721,+91-9840375828,2026-07-03T16:26:00Z,28,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00090,+91-9840375828,+91-9840370293,2026-07-03T19:16:00Z,22,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00091,+91-9840370293,+91-9840371400,2026-07-02T23:49:00Z,373,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00092,+91-9840371400,+91-9840372507,2026-07-02T05:22:00Z,27,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00093,+91-9840372507,+91-9840373614,2026-07-03T02:37:00Z,581,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00094,+91-9840373614,+91-9840374721,2026-07-02T14:13:00Z,35,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00095,+91-9840374721,+91-9840375828,2026-07-03T08:21:00Z,14,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00096,+91-9840375828,+91-9840370293,2026-07-03T23:41:00Z,12,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00097,+91-9840370293,+91-9840371400,2026-07-02T00:31:00Z,111,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00098,+91-9840371400,+91-9840372507,2026-07-03T05:49:00Z,23,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00099,+91-9840372507,+91-9840373614,2026-07-01T02:52:00Z,502,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00100,+91-9840373614,+91-9840374721,2026-07-01T03:18:00Z,65,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00101,+91-9840374721,+91-9840375828,2026-07-01T09:41:00Z,14,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00102,+91-9840375828,+91-9840370293,2026-07-03T22:48:00Z,14,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00103,+91-9840370293,+91-9840371400,2026-07-03T10:13:00Z,462,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00104,+91-9840371400,+91-9840372507,2026-07-01T05:07:00Z,23,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00105,+91-9840372507,+91-9840373614,2026-07-01T17:16:00Z,391,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00106,+91-9840373614,+91-9840374721,2026-07-02T18:25:00Z,359,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00107,+91-9840374721,+91-9840375828,2026-07-01T00:02:00Z,8,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S78-00108,+91-9840375828,+91-9840370293,2026-07-01T03:44:00Z,25,TOWER-DL-RC-102,INCOMING,DATA
CDR-S78-00109,+91-9840370293,+91-9840371400,2026-07-02T16:32:00Z,193,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S78-00110,+91-9840371400,+91-9840372507,2026-07-03T19:57:00Z,29,TOWER-HR-KD-201,INCOMING,SMS
CDR-S78-00111,+91-9840372507,+91-9840373614,2026-07-01T11:07:00Z,203,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S78-00112,+91-9840373614,+91-9840374721,2026-07-01T15:13:00Z,347,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S78-00113,+91-9840374721,+91-9840375828,2026-07-02T09:32:00Z,9,TOWER-UP-NO-506,OUTGOING,SMS
