transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S12-00001,2026-08-20T00:07:00Z,3389,503404,17263.25,UPI,BR-001042,MOBILE_APP,82736.75,Online payment
CBS-S12-00002,2026-08-20T00:16:00Z,103392,3389,5988.13,NEFT,BR-000240,NET_BANKING,94011.87,Invoice settlement
CBS-S12-00003,2026-08-20T00:30:00Z,503404,103392,31724.67,RTGS,BR-DELKHO,NET_BANKING,68275.33,Salary credit
CBS-S12-00004,2026-08-20T00:53:00Z,3389,503404,15642.92,IMPS,BR-001042,ATM_KIOSK,67093.83,UPI transfer
CBS-S12-00005,2026-08-20T01:10:00Z,103392,3389,12504.42,ATM,BR-000240,ATM_KIOSK,81507.45,Vendor payment
CBS-S12-00006,2026-08-20T01:24:00Z,503404,103392,56678.9,CHEQUE,BR-DELKHO,ATM_KIOSK,11596.43,EMI debit
CBS-S12-00007,2026-08-20T01:31:00Z,3389,503404,67239.28,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S12-00008,2026-08-20T01:48:00Z,103392,3389,32362.99,NEFT,BR-000240,NET_BANKING,49144.45999999999,Self-transfer
CBS-S12-00009,2026-08-20T02:08:00Z,503404,103392,45633.53,RTGS,BR-DELKHO,NET_BANKING,0.0,Business advance
CBS-S12-00010,2026-08-20T02:18:00Z,3389,503404,73384.84,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S12-00011,2026-08-20T02:40:00Z,103392,3389,23417.29,ATM,BR-000240,ATM_KIOSK,25727.16999999999,Online payment
CBS-S12-00012,2026-08-20T02:52:00Z,503404,103392,63621.29,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Invoice settlement
CBS-S12-00013,2026-08-20T03:08:00Z,3389,503404,12795.75,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S12-00014,2026-08-20T03:17:00Z,103392,3389,93965.17,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S12-00015,2026-08-20T03:35:00Z,503404,103392,87701.53,RTGS,BR-DELKHO,NET_BANKING,0.0,Vendor payment
CBS-S12-00016,2026-08-20T03:45:00Z,3389,503404,54217.66,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S12-00017,2026-08-20T04:10:00Z,103392,3389,69900.44,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S12-00018,2026-08-20T04:16:00Z,503404,103392,99154.65,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Self-transfer
CBS-S12-00019,2026-08-20T04:34:00Z,3389,503404,38762.92,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S12-00020,2026-08-20T04:46:00Z,103392,3389,38930.75,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S12-00021,2026-08-20T05:07:00Z,503404,103392,36809.56,RTGS,BR-DELKHO,NET_BANKING,0.0,Online payment
CBS-S12-00022,2026-08-20T05:24:00Z,3389,503404,28131.47,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S12-00023,2026-08-20T05:31:00Z,103392,3389,44732.99,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S12-00024,2026-08-20T05:54:00Z,503404,103392,15968.75,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,UPI transfer
CBS-S12-00025,2026-08-20T06:10:00Z,3389,503404,7152.34,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S12-00026,2026-08-20T06:24:00Z,103392,3389,34154.87,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S12-00027,2026-08-20T06:39:00Z,503404,103392,41350.86,RTGS,BR-DELKHO,NET_BANKING,0.0,Refund credit
CBS-S12-00028,2026-08-20T06:48:00Z,3389,503404,88885.22,IMPS,BR-001042,ATM_KIOSK,0.0,Self-transfer
CBS-S12-00029,2026-08-20T07:01:00Z,103392,3389,60698.21,ATM,BR-000240,ATM_KIOSK,0.0,Business advance
CBS-S12-00030,2026-08-20T07:15:00Z,503404,103392,25890.57,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Utility payment
CBS-S12-00031,2026-08-20T07:37:00Z,3389,503404,29752.96,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S12-00032,2026-08-20T07:45:00Z,103392,3389,98163.82,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S12-00033,2026-08-20T08:06:00Z,503404,103392,29115.85,RTGS,BR-DELKHO,NET_BANKING,0.0,Salary credit
CBS-S12-00034,2026-08-20T08:20:00Z,3389,503404,15644.32,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S12-00035,2026-08-20T08:35:00Z,103392,3389,58543.13,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S12-00036,2026-08-20T08:49:00Z,503404,103392,51460.17,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,EMI debit
CBS-S12-00037,2026-08-20T09:02:00Z,3389,503404,33300.11,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S12-00038,2026-08-20T09:25:00Z,103392,3389,58822.77,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S12-00039,2026-08-20T09:40:00Z,503404,103392,2688.33,RTGS,BR-DELKHO,NET_BANKING,0.0,Business advance
CBS-S12-00040,2026-08-20T09:46:00Z,3389,503404,43670.16,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S12-00041,2026-08-20T10:06:00Z,103392,3389,32284.78,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S12-00042,2026-08-20T10:17:00Z,503404,103392,10146.71,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Invoice settlement
CBS-S12-00043,2026-08-20T10:31:00Z,3389,503404,36374.56,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S12-00044,2026-08-20T10:54:00Z,103392,3389,25873.1,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S12-00045,2026-08-20T11:03:00Z,503404,103392,56944.72,RTGS,BR-DELKHO,NET_BANKING,0.0,Vendor payment
CBS-S12-00046,2026-08-20T11:21:00Z,3389,503404,22995.66,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S12-00047,2026-08-20T11:38:00Z,103392,3389,63227.43,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S12-00048,2026-08-20T11:48:00Z,503404,103392,53888.59,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Self-transfer
CBS-S12-00049,2026-08-20T12:00:00Z,3389,503404,95907.31,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S12-00050,2026-08-20T12:20:00Z,103392,3389,4221.24,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S12-00051,2026-08-20T12:34:00Z,503404,103392,13841.52,RTGS,BR-DELKHO,NET_BANKING,0.0,Online payment
CBS-S12-00052,2026-08-20T12:46:00Z,3389,503404,84688.6,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S12-00053,2026-08-20T13:03:00Z,103392,3389,66368.36,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S12-00054,2026-08-20T13:16:00Z,503404,103392,70334.0,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,UPI transfer
CBS-S12-00055,2026-08-20T13:35:00Z,3389,503404,92042.47,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S12-00056,2026-08-20T13:45:00Z,103392,3389,12369.61,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S12-00057,2026-08-20T14:03:00Z,503404,103392,19642.49,RTGS,BR-DELKHO,NET_BANKING,0.0,Refund credit
CBS-S12-00058,2026-08-20T14:23:00Z,3389,503404,93866.27,IMPS,BR-001042,ATM_KIOSK,0.0,Self-transfer
