cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S37-00001,+91-9885419593,+91-9885420700,2026-08-01T05:07:00Z,156,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S37-00002,+91-9885420700,+91-9885421807,2026-08-02T20:09:00Z,6,TOWER-HR-KD-201,INCOMING,SMS
CDR-S37-00003,+91-9885421807,+91-9885422914,2026-08-01T07:54:00Z,493,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S37-00004,+91-9885422914,+91-9885424021,2026-08-03T14:20:00Z,318,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S37-00005,+91-9885424021,+91-9885425128,2026-08-01T02:10:00Z,27,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S37-00006,+91-9885425128,+91-9885426235,2026-08-03T02:25:00Z,3,TOWER-DL-CP-101,INCOMING,DATA
CDR-S37-00007,+91-9885426235,+91-9885419593,2026-08-01T08:07:00Z,18,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S37-00008,+91-9885419593,+91-9885420700,2026-08-03T17:11:00Z,30,TOWER-DL-VK-304,INCOMING,SMS
CDR-S37-00009,+91-9885420700,+91-9885421807,2026-08-03T07:21:00Z,423,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S37-00010,+91-9885421807,+91-9885422914,2026-08-03T05:25:00Z,328,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S37-00011,+91-9885422914,+91-9885424021,2026-08-03T20:34:00Z,22,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S37-00012,+91-9885424021,+91-9885425128,2026-08-02T22:29:00Z,4,TOWER-HR-KD-201,INCOMING,DATA
CDR-S37-00013,+91-9885425128,+91-9885426235,2026-08-01T12:20:00Z,63,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S37-00014,+91-9885426235,+91-9885419593,2026-08-01T11:06:00Z,6,TOWER-DL-DW-405,INCOMING,SMS
CDR-S37-00015,+91-9885419593,+91-9885420700,2026-08-02T00:21:00Z,247,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S37-00016,+91-9885420700,+91-9885421807,2026-08-03T16:11:00Z,281,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S37-00017,+91-9885421807,+91-9885422914,2026-08-03T17:56:00Z,4,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S37-00018,+91-9885422914,+91-9885424021,2026-08-03T19:21:00Z,7,TOWER-DL-VK-304,INCOMING,DATA
CDR-S37-00019,+91-9885424021,+91-9885425128,2026-08-03T01:58:00Z,183,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S37-00020,+91-9885425128,+91-9885426235,2026-08-03T17:36:00Z,15,TOWER-UP-NO-506,INCOMING,SMS
CDR-S37-00021,+91-9885426235,+91-9885419593,2026-08-03T22:21:00Z,199,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S37-00022,+91-9885419593,+91-9885420700,2026-08-03T01:30:00Z,268,TOWER-HR-KD-201,INCOMING,VOICE
CDR-S37-00023,+91-9885420700,+91-9885421807,2026-08-02T07:12:00Z,20,TOWER-DL-VK-304,OUTGOING,SMS
CDR-S37-00024,+91-9885421807,+91-9885422914,2026-08-01T15:23:00Z,8,TOWER-DL-DW-405,INCOMING,DATA
CDR-S37-00025,+91-9885422914,+91-9885424021,2026-08-01T13:00:00Z,23,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S37-00026,+91-9885424021,+91-9885425128,2026-08-02T08:39:00Z,27,TOWER-DL-CP-101,INCOMING,SMS
CDR-S37-00027,+91-9885425128,+91-9885426235,2026-08-02T00:38:00Z,33,TOWER-HR-KD-201,OUTGOING,VOICE
