cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S12-00001,+91-9851326093,+91-9851327200,2026-08-22T20:57:00Z,200,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S12-00002,+91-9851327200,+91-9851328307,2026-08-21T19:17:00Z,23,TOWER-HR-KD-201,INCOMING,SMS
CDR-S12-00003,+91-9851328307,+91-9851329414,2026-08-21T17:55:00Z,55,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S12-00004,+91-9851329414,+91-9851330521,2026-08-21T08:15:00Z,155,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S12-00005,+91-9851330521,+91-9851331628,2026-08-20T21:30:00Z,20,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S12-00006,+91-9851331628,+91-9851326093,2026-08-22T05:04:00Z,22,TOWER-DL-CP-101,INCOMING,DATA
CDR-S12-00007,+91-9851326093,+91-9851327200,2026-08-21T05:32:00Z,568,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S12-00008,+91-9851327200,+91-9851328307,2026-08-20T22:52:00Z,20,TOWER-DL-VK-304,INCOMING,SMS
CDR-S12-00009,+91-9851328307,+91-9851329414,2026-08-22T02:57:00Z,291,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S12-00010,+91-9851329414,+91-9851330521,2026-08-20T12:51:00Z,170,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S12-00011,+91-9851330521,+91-9851331628,2026-08-22T04:17:00Z,9,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S12-00012,+91-9851331628,+91-9851326093,2026-08-22T23:20:00Z,13,TOWER-HR-KD-201,INCOMING,DATA
CDR-S12-00013,+91-9851326093,+91-9851327200,2026-08-22T20:18:00Z,122,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S12-00014,+91-9851327200,+91-9851328307,2026-08-21T22:36:00Z,16,TOWER-DL-DW-405,INCOMING,SMS
CDR-S12-00015,+91-9851328307,+91-9851329414,2026-08-20T10:04:00Z,310,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S12-00016,+91-9851329414,+91-9851330521,2026-08-21T21:10:00Z,187,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S12-00017,+91-9851330521,+91-9851331628,2026-08-22T05:10:00Z,3,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S12-00018,+91-9851331628,+91-9851326093,2026-08-20T13:42:00Z,12,TOWER-DL-VK-304,INCOMING,DATA
CDR-S12-00019,+91-9851326093,+91-9851327200,2026-08-22T00:23:00Z,520,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S12-00020,+91-9851327200,+91-9851328307,2026-08-21T07:27:00Z,26,TOWER-UP-NO-506,INCOMING,SMS
CDR-S12-00021,+91-9851328307,+91-9851329414,2026-08-21T06:00:00Z,415,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S12-00022,+91-9851329414,+91-9851330521,2026-08-21T22:51:00Z,226,TOWER-HR-KD-201,INCOMING,VOICE
CDR-S12-00023,+91-9851330521,+91-9851331628,2026-08-20T10:56:00Z,11,TOWER-DL-VK-304,OUTGOING,SMS
CDR-S12-00024,+91-9851331628,+91-9851326093,2026-08-20T05:42:00Z,27,TOWER-DL-DW-405,INCOMING,DATA
CDR-S12-00025,+91-9851326093,+91-9851327200,2026-08-22T07:09:00Z,383,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S12-00026,+91-9851327200,+91-9851328307,2026-08-22T13:19:00Z,1,TOWER-DL-CP-101,INCOMING,SMS
CDR-S12-00027,+91-9851328307,+91-9851329414,2026-08-21T04:27:00Z,159,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S12-00028,+91-9851329414,+91-9851330521,2026-08-20T11:00:00Z,277,TOWER-DL-VK-304,INCOMING,VOICE
CDR-S12-00029,+91-9851330521,+91-9851331628,2026-08-20T12:40:00Z,26,TOWER-DL-DW-405,OUTGOING,SMS
CDR-S12-00030,+91-9851331628,+91-9851326093,2026-08-22T12:03:00Z,9,TOWER-UP-NO-506,INCOMING,DATA
CDR-S12-00031,+91-9851326093,+91-9851327200,2026-08-22T09:07:00Z,581,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S12-00032,+91-9851327200,+91-9851328307,2026-08-21T20:15:00Z,12,TOWER-HR-KD-201,INCOMING,SMS
CDR-S12-00033,+91-9851328307,+91-9851329414,2026-08-21T15:26:00Z,254,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S12-00034,+91-9851329414,+91-9851330521,2026-08-20T17:08:00Z,54,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S12-00035,+91-9851330521,+91-9851331628,2026-08-21T14:29:00Z,23,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S12-00036,+91-9851331628,+91-9851326093,2026-08-21T15:33:00Z,15,TOWER-DL-CP-101,INCOMING,DATA
CDR-S12-00037,+91-9851326093,+91-9851327200,2026-08-22T08:19:00Z,38,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S12-00038,+91-9851327200,+91-9851328307,2026-08-20T11:08:00Z,29,TOWER-DL-VK-304,INCOMING,SMS
CDR-S12-00039,+91-9851328307,+91-9851329414,2026-08-21T10:38:00Z,308,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S12-00040,+91-9851329414,+91-9851330521,2026-08-20T23:17:00Z,531,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S12-00041,+91-9851330521,+91-9851331628,2026-08-22T04:47:00Z,20,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S12-00042,+91-9851331628,+91-9851326093,2026-08-20T17:36:00Z,23,TOWER-HR-KD-201,INCOMING,DATA
