cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S80-00001,+91-9843311693,+91-9843312800,2026-08-11T00:25:00Z,454,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S80-00002,+91-9843312800,+91-9843313907,2026-08-11T01:13:00Z,2,TOWER-HR-KD-201,INCOMING,SMS
CDR-S80-00003,+91-9843313907,+91-9843315014,2026-08-11T09:02:00Z,155,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S80-00004,+91-9843315014,+91-9843316121,2026-08-10T20:15:00Z,95,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S80-00005,+91-9843316121,+91-9843311693,2026-08-12T17:19:00Z,22,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S80-00006,+91-9843311693,+91-9843312800,2026-08-10T18:49:00Z,22,TOWER-DL-RC-102,INCOMING,DATA
CDR-S80-00007,+91-9843312800,+91-9843313907,2026-08-10T20:55:00Z,577,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S80-00008,+91-9843313907,+91-9843315014,2026-08-12T15:24:00Z,10,TOWER-HR-KD-201,INCOMING,SMS
CDR-S80-00009,+91-9843315014,+91-9843316121,2026-08-11T05:32:00Z,197,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S80-00010,+91-9843316121,+91-9843311693,2026-08-11T03:05:00Z,187,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S80-00011,+91-9843311693,+91-9843312800,2026-08-10T05:32:00Z,5,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S80-00012,+91-9843312800,+91-9843313907,2026-08-10T22:57:00Z,20,TOWER-DL-RC-102,INCOMING,DATA
CDR-S80-00013,+91-9843313907,+91-9843315014,2026-08-10T12:42:00Z,163,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S80-00014,+91-9843315014,+91-9843316121,2026-08-11T02:11:00Z,26,TOWER-HR-KD-201,INCOMING,SMS
CDR-S80-00015,+91-9843316121,+91-9843311693,2026-08-10T12:37:00Z,196,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S80-00016,+91-9843311693,+91-9843312800,2026-08-11T02:19:00Z,504,TOWER-DL-DW-405,INCOMING,VOICE
