transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S13-00001,2026-01-01T00:04:00Z,3489,203495,32308.2,UPI,BR-001042,MOBILE_APP,67691.8,Online payment
CBS-S13-00002,2026-01-01T00:22:00Z,103492,3489,94636.47,NEFT,BR-000240,NET_BANKING,5363.529999999999,Invoice settlement
CBS-S13-00003,2026-01-01T00:39:00Z,203495,103492,77501.45,RTGS,BR-000102,NET_BANKING,22498.550000000003,Salary credit
CBS-S13-00004,2026-01-01T00:45:00Z,3489,203495,55267.16,IMPS,BR-001042,ATM_KIOSK,12424.64,UPI transfer
CBS-S13-00005,2026-01-01T01:02:00Z,103492,3489,75699.72,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S13-00006,2026-01-01T01:20:00Z,203495,103492,96927.68,CHEQUE,BR-000102,ATM_KIOSK,0.0,EMI debit
CBS-S13-00007,2026-01-01T01:30:00Z,3489,203495,41067.13,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S13-00008,2026-01-01T01:52:00Z,103492,3489,21049.86,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S13-00009,2026-01-01T02:04:00Z,203495,103492,67191.17,RTGS,BR-000102,NET_BANKING,0.0,Business advance
CBS-S13-00010,2026-01-01T02:24:00Z,3489,203495,78518.09,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S13-00011,2026-01-01T02:39:00Z,103492,3489,9288.91,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S13-00012,2026-01-01T02:55:00Z,203495,103492,98851.12,CHEQUE,BR-000102,ATM_KIOSK,0.0,Invoice settlement
CBS-S13-00013,2026-01-01T03:04:00Z,3489,203495,73264.55,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S13-00014,2026-01-01T03:15:00Z,103492,3489,97458.43,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S13-00015,2026-01-01T03:39:00Z,203495,103492,61536.06,RTGS,BR-000102,NET_BANKING,0.0,Vendor payment
CBS-S13-00016,2026-01-01T03:52:00Z,3489,203495,96837.99,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S13-00017,2026-01-01T04:06:00Z,103492,3489,32555.81,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S13-00018,2026-01-01T04:23:00Z,203495,103492,22995.33,CHEQUE,BR-000102,ATM_KIOSK,0.0,Self-transfer
CBS-S13-00019,2026-01-01T04:39:00Z,3489,203495,94523.43,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S13-00020,2026-01-01T04:48:00Z,103492,3489,36028.79,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S13-00021,2026-01-01T05:09:00Z,203495,103492,86296.59,RTGS,BR-000102,NET_BANKING,0.0,Online payment
CBS-S13-00022,2026-01-01T05:20:00Z,3489,203495,61813.8,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S13-00023,2026-01-01T05:35:00Z,103492,3489,92335.33,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S13-00024,2026-01-01T05:45:00Z,203495,103492,44666.07,CHEQUE,BR-000102,ATM_KIOSK,0.0,UPI transfer
CBS-S13-00025,2026-01-01T06:03:00Z,3489,203495,67435.23,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S13-00026,2026-01-01T06:25:00Z,103492,3489,90732.74,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S13-00027,2026-01-01T06:32:00Z,203495,103492,87945.85,RTGS,BR-000102,NET_BANKING,0.0,Refund credit
CBS-S13-00028,2026-01-01T06:50:00Z,3489,203495,4114.33,IMPS,BR-001042,ATM_KIOSK,0.0,Self-transfer
CBS-S13-00029,2026-01-01T07:03:00Z,103492,3489,50496.12,ATM,BR-000240,ATM_KIOSK,0.0,Business advance
CBS-S13-00030,2026-01-01T07:22:00Z,203495,103492,53054.11,CHEQUE,BR-000102,ATM_KIOSK,0.0,Utility payment
CBS-S13-00031,2026-01-01T07:33:00Z,3489,203495,36954.72,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S13-00032,2026-01-01T07:54:00Z,103492,3489,59233.18,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S13-00033,2026-01-01T08:03:00Z,203495,103492,89727.59,RTGS,BR-000102,NET_BANKING,0.0,Salary credit
CBS-S13-00034,2026-01-01T08:20:00Z,3489,203495,79266.19,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S13-00035,2026-01-01T08:35:00Z,103492,3489,26442.97,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S13-00036,2026-01-01T08:53:00Z,203495,103492,91013.05,CHEQUE,BR-000102,ATM_KIOSK,0.0,EMI debit
CBS-S13-00037,2026-01-01T09:09:00Z,3489,203495,54083.6,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
