transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S31-00001,2026-08-15T00:09:00Z,3189,203195,86479.65,UPI,BR-001042,MOBILE_APP,13520.350000000006,Online payment
CBS-S31-00002,2026-08-15T00:18:00Z,103192,3189,24254.28,NEFT,BR-000240,NET_BANKING,75745.72,Invoice settlement
CBS-S31-00003,2026-08-15T00:31:00Z,203195,103192,52248.59,RTGS,BR-000102,NET_BANKING,47751.41,Salary credit
CBS-S31-00004,2026-08-15T00:55:00Z,3189,203195,80407.94,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S31-00005,2026-08-15T01:05:00Z,103192,3189,12462.31,ATM,BR-000240,ATM_KIOSK,63283.41,Vendor payment
CBS-S31-00006,2026-08-15T01:24:00Z,203195,103192,70155.0,CHEQUE,BR-000102,ATM_KIOSK,0.0,EMI debit
CBS-S31-00007,2026-08-15T01:38:00Z,3189,203195,17360.16,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S31-00008,2026-08-15T01:49:00Z,103192,3189,32969.04,NEFT,BR-000240,NET_BANKING,30314.370000000003,Self-transfer
CBS-S31-00009,2026-08-15T02:08:00Z,203195,103192,58383.11,RTGS,BR-000102,NET_BANKING,0.0,Business advance
CBS-S31-00010,2026-08-15T02:21:00Z,3189,203195,26323.26,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S31-00011,2026-08-15T02:38:00Z,103192,3189,38082.59,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S31-00012,2026-08-15T02:50:00Z,203195,103192,31963.27,CHEQUE,BR-000102,ATM_KIOSK,0.0,Invoice settlement
CBS-S31-00013,2026-08-15T03:09:00Z,3189,203195,83070.74,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S31-00014,2026-08-15T03:23:00Z,103192,3189,48755.15,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S31-00015,2026-08-15T03:37:00Z,203195,103192,25075.6,RTGS,BR-000102,NET_BANKING,0.0,Vendor payment
CBS-S31-00016,2026-08-15T03:52:00Z,3189,203195,1464.38,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S31-00017,2026-08-15T04:09:00Z,103192,3189,73345.62,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S31-00018,2026-08-15T04:25:00Z,203195,103192,54989.26,CHEQUE,BR-000102,ATM_KIOSK,0.0,Self-transfer
CBS-S31-00019,2026-08-15T04:33:00Z,3189,203195,64887.94,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S31-00020,2026-08-15T04:47:00Z,103192,3189,34829.31,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S31-00021,2026-08-15T05:08:00Z,203195,103192,21067.41,RTGS,BR-000102,NET_BANKING,0.0,Online payment
CBS-S31-00022,2026-08-15T05:17:00Z,3189,203195,7802.08,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S31-00023,2026-08-15T05:37:00Z,103192,3189,3999.16,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
