cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S34-00001,+91-9881007493,+91-9881008600,2026-08-02T01:19:00Z,451,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S34-00002,+91-9881008600,+91-9881009707,2026-08-03T01:01:00Z,22,TOWER-HR-KD-201,INCOMING,SMS
CDR-S34-00003,+91-9881009707,+91-9881010814,2026-08-03T18:20:00Z,398,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S34-00004,+91-9881010814,+91-9881011921,2026-08-02T11:14:00Z,494,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S34-00005,+91-9881011921,+91-9881007493,2026-08-03T12:07:00Z,13,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S34-00006,+91-9881007493,+91-9881008600,2026-08-01T15:30:00Z,26,TOWER-DL-VK-304,INCOMING,DATA
CDR-S34-00007,+91-9881008600,+91-9881009707,2026-08-03T13:01:00Z,368,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S34-00008,+91-9881009707,+91-9881010814,2026-08-03T05:52:00Z,14,TOWER-HR-KD-201,INCOMING,SMS
CDR-S34-00009,+91-9881010814,+91-9881011921,2026-08-01T00:38:00Z,209,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S34-00010,+91-9881011921,+91-9881007493,2026-08-01T11:40:00Z,163,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S34-00011,+91-9881007493,+91-9881008600,2026-08-03T09:25:00Z,9,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S34-00012,+91-9881008600,+91-9881009707,2026-08-03T19:35:00Z,14,TOWER-DL-VK-304,INCOMING,DATA
CDR-S34-00013,+91-9881009707,+91-9881010814,2026-08-03T18:36:00Z,92,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S34-00014,+91-9881010814,+91-9881011921,2026-08-03T13:41:00Z,7,TOWER-HR-KD-201,INCOMING,SMS
CDR-S34-00015,+91-9881011921,+91-9881007493,2026-08-02T21:35:00Z,438,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S34-00016,+91-9881007493,+91-9881008600,2026-08-03T05:54:00Z,359,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S34-00017,+91-9881008600,+91-9881009707,2026-08-02T18:24:00Z,23,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S34-00018,+91-9881009707,+91-9881010814,2026-08-01T07:42:00Z,1,TOWER-DL-VK-304,INCOMING,DATA
CDR-S34-00019,+91-9881010814,+91-9881011921,2026-08-02T04:30:00Z,190,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S34-00020,+91-9881011921,+91-9881007493,2026-08-02T09:44:00Z,24,TOWER-HR-KD-201,INCOMING,SMS
CDR-S34-00021,+91-9881007493,+91-9881008600,2026-08-01T03:21:00Z,380,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S34-00022,+91-9881008600,+91-9881009707,2026-08-03T01:15:00Z,19,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S34-00023,+91-9881009707,+91-9881010814,2026-08-02T07:46:00Z,18,TOWER-HR-KD-201,OUTGOING,SMS
