cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S99-00001,+91-9868580993,+91-9868582100,2026-08-19T21:27:00Z,70,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S99-00002,+91-9868582100,+91-9868583207,2026-08-21T18:25:00Z,24,TOWER-HR-KD-201,INCOMING,SMS
CDR-S99-00003,+91-9868583207,+91-9868584314,2026-08-21T05:50:00Z,187,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S99-00004,+91-9868584314,+91-9868585421,2026-08-21T10:22:00Z,473,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S99-00005,+91-9868585421,+91-9868580993,2026-08-19T11:39:00Z,7,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S99-00006,+91-9868580993,+91-9868582100,2026-08-20T22:25:00Z,14,TOWER-DL-RC-102,INCOMING,DATA
CDR-S99-00007,+91-9868582100,+91-9868583207,2026-08-20T02:17:00Z,11,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S99-00008,+91-9868583207,+91-9868584314,2026-08-19T09:49:00Z,3,TOWER-HR-KD-201,INCOMING,SMS
CDR-S99-00009,+91-9868584314,+91-9868585421,2026-08-19T18:24:00Z,124,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S99-00010,+91-9868585421,+91-9868580993,2026-08-21T06:23:00Z,140,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S99-00011,+91-9868580993,+91-9868582100,2026-08-20T04:22:00Z,13,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S99-00012,+91-9868582100,+91-9868583207,2026-08-19T17:53:00Z,11,TOWER-DL-RC-102,INCOMING,DATA
CDR-S99-00013,+91-9868583207,+91-9868584314,2026-08-21T17:26:00Z,208,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S99-00014,+91-9868584314,+91-9868585421,2026-08-19T18:16:00Z,30,TOWER-HR-KD-201,INCOMING,SMS
CDR-S99-00015,+91-9868585421,+91-9868580993,2026-08-19T07:47:00Z,409,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S99-00016,+91-9868580993,+91-9868582100,2026-08-20T19:21:00Z,408,TOWER-DL-DW-405,INCOMING,VOICE
