cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S46-00001,+91-9897318893,+91-9897320000,2026-08-23T11:29:00Z,107,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S46-00002,+91-9897320000,+91-9897321107,2026-08-23T01:22:00Z,29,TOWER-HR-KD-201,INCOMING,SMS
CDR-S46-00003,+91-9897321107,+91-9897322214,2026-08-24T05:41:00Z,325,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S46-00004,+91-9897322214,+91-9897323321,2026-08-22T07:12:00Z,399,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S46-00005,+91-9897323321,+91-9897318893,2026-08-24T23:34:00Z,2,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S46-00006,+91-9897318893,+91-9897320000,2026-08-23T22:13:00Z,17,TOWER-DL-VK-304,INCOMING,DATA
CDR-S46-00007,+91-9897320000,+91-9897321107,2026-08-24T21:53:00Z,13,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S46-00008,+91-9897321107,+91-9897322214,2026-08-23T20:39:00Z,13,TOWER-HR-KD-201,INCOMING,SMS
CDR-S46-00009,+91-9897322214,+91-9897323321,2026-08-23T09:49:00Z,151,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S46-00010,+91-9897323321,+91-9897318893,2026-08-23T20:03:00Z,55,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S46-00011,+91-9897318893,+91-9897320000,2026-08-23T23:16:00Z,29,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S46-00012,+91-9897320000,+91-9897321107,2026-08-24T04:59:00Z,28,TOWER-DL-VK-304,INCOMING,DATA
CDR-S46-00013,+91-9897321107,+91-9897322214,2026-08-24T05:12:00Z,279,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S46-00014,+91-9897322214,+91-9897323321,2026-08-23T08:11:00Z,15,TOWER-HR-KD-201,INCOMING,SMS
CDR-S46-00015,+91-9897323321,+91-9897318893,2026-08-24T10:34:00Z,76,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S46-00016,+91-9897318893,+91-9897320000,2026-08-24T04:41:00Z,141,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S46-00017,+91-9897320000,+91-9897321107,2026-08-23T23:42:00Z,21,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S46-00018,+91-9897321107,+91-9897322214,2026-08-24T04:05:00Z,1,TOWER-DL-VK-304,INCOMING,DATA
CDR-S46-00019,+91-9897322214,+91-9897323321,2026-08-22T16:56:00Z,492,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S46-00020,+91-9897323321,+91-9897318893,2026-08-23T22:04:00Z,1,TOWER-HR-KD-201,INCOMING,SMS
