transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S27-00001,2026-08-01T00:04:00Z,3889,203895,31555.98,UPI,BR-001042,MOBILE_APP,68444.02,Online payment
CBS-S27-00002,2026-08-01T00:16:00Z,103892,303898,88362.01,NEFT,BR-000240,NET_BANKING,11637.990000000005,Invoice settlement
CBS-S27-00003,2026-08-01T00:36:00Z,203895,503904,74416.78,RTGS,BR-000102,NET_BANKING,25583.22,Salary credit
CBS-S27-00004,2026-08-01T00:48:00Z,303898,3889,94763.19,IMPS,BR-019200,ATM_KIOSK,5236.809999999998,UPI transfer
CBS-S27-00005,2026-08-01T01:06:00Z,503904,103892,59588.77,ATM,BR-DELKHO,ATM_KIOSK,40411.23,Vendor payment
CBS-S27-00006,2026-08-01T01:15:00Z,3889,203895,40123.37,CHEQUE,BR-001042,ATM_KIOSK,28320.65,EMI debit
CBS-S27-00007,2026-08-01T01:40:00Z,103892,303898,6244.27,UPI,BR-000240,MOBILE_APP,5393.720000000005,Refund credit
CBS-S27-00008,2026-08-01T01:50:00Z,203895,503904,65994.46,NEFT,BR-000102,NET_BANKING,0.0,Self-transfer
CBS-S27-00009,2026-08-01T02:01:00Z,303898,3889,34529.81,RTGS,BR-019200,NET_BANKING,0.0,Business advance
CBS-S27-00010,2026-08-01T02:25:00Z,503904,103892,23465.66,IMPS,BR-DELKHO,ATM_KIOSK,16945.570000000003,Utility payment
CBS-S27-00011,2026-08-01T02:30:00Z,3889,203895,57498.55,ATM,BR-001042,ATM_KIOSK,0.0,Online payment
CBS-S27-00012,2026-08-01T02:53:00Z,103892,303898,5722.08,CHEQUE,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S27-00013,2026-08-01T03:04:00Z,203895,503904,22506.24,UPI,BR-000102,MOBILE_APP,0.0,Salary credit
CBS-S27-00014,2026-08-01T03:15:00Z,303898,3889,25340.47,NEFT,BR-019200,NET_BANKING,0.0,UPI transfer
CBS-S27-00015,2026-08-01T03:30:00Z,503904,103892,44332.27,RTGS,BR-DELKHO,NET_BANKING,0.0,Vendor payment
CBS-S27-00016,2026-08-01T03:46:00Z,3889,203895,68525.1,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S27-00017,2026-08-01T04:07:00Z,103892,303898,93734.13,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S27-00018,2026-08-01T04:22:00Z,203895,503904,77274.26,CHEQUE,BR-000102,ATM_KIOSK,0.0,Self-transfer
CBS-S27-00019,2026-08-01T04:33:00Z,303898,3889,42666.19,UPI,BR-019200,MOBILE_APP,0.0,Business advance
CBS-S27-00020,2026-08-01T04:49:00Z,503904,103892,67853.97,NEFT,BR-DELKHO,NET_BANKING,0.0,Utility payment
CBS-S27-00021,2026-08-01T05:00:00Z,3889,203895,40014.13,RTGS,BR-001042,NET_BANKING,0.0,Online payment
CBS-S27-00022,2026-08-01T05:25:00Z,103892,303898,28385.77,IMPS,BR-000240,ATM_KIOSK,0.0,Invoice settlement
