cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S04-00001,+91-9840897493,+91-9840898600,2026-08-01T10:56:00Z,356,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S04-00002,+91-9840898600,+91-9840899707,2026-08-02T18:53:00Z,30,TOWER-HR-KD-201,INCOMING,SMS
CDR-S04-00003,+91-9840899707,+91-9840900814,2026-08-03T16:34:00Z,144,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S04-00004,+91-9840900814,+91-9840901921,2026-08-02T10:53:00Z,424,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S04-00005,+91-9840901921,+91-9840897493,2026-08-03T15:31:00Z,17,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S04-00006,+91-9840897493,+91-9840898600,2026-08-03T06:17:00Z,19,TOWER-DL-VK-304,INCOMING,DATA
CDR-S04-00007,+91-9840898600,+91-9840899707,2026-08-02T08:26:00Z,134,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S04-00008,+91-9840899707,+91-9840900814,2026-08-02T13:17:00Z,12,TOWER-HR-KD-201,INCOMING,SMS
CDR-S04-00009,+91-9840900814,+91-9840901921,2026-08-01T08:27:00Z,461,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S04-00010,+91-9840901921,+91-9840897493,2026-08-03T00:02:00Z,344,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S04-00011,+91-9840897493,+91-9840898600,2026-08-03T21:16:00Z,25,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S04-00012,+91-9840898600,+91-9840899707,2026-08-01T10:58:00Z,17,TOWER-DL-VK-304,INCOMING,DATA
CDR-S04-00013,+91-9840899707,+91-9840900814,2026-08-02T03:22:00Z,124,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S04-00014,+91-9840900814,+91-9840901921,2026-08-02T07:28:00Z,8,TOWER-HR-KD-201,INCOMING,SMS
CDR-S04-00015,+91-9840901921,+91-9840897493,2026-08-03T08:30:00Z,343,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S04-00016,+91-9840897493,+91-9840898600,2026-08-03T23:44:00Z,20,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S04-00017,+91-9840898600,+91-9840899707,2026-08-02T20:55:00Z,22,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S04-00018,+91-9840899707,+91-9840900814,2026-08-01T23:39:00Z,29,TOWER-DL-VK-304,INCOMING,DATA
CDR-S04-00019,+91-9840900814,+91-9840901921,2026-08-03T05:06:00Z,423,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S04-00020,+91-9840901921,+91-9840897493,2026-08-02T10:12:00Z,12,TOWER-HR-KD-201,INCOMING,SMS
CDR-S04-00021,+91-9840897493,+91-9840898600,2026-08-02T01:18:00Z,60,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S04-00022,+91-9840898600,+91-9840899707,2026-08-03T13:44:00Z,138,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S04-00023,+91-9840899707,+91-9840900814,2026-08-01T18:30:00Z,22,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S04-00024,+91-9840900814,+91-9840901921,2026-08-02T02:11:00Z,25,TOWER-DL-VK-304,INCOMING,DATA
CDR-S04-00025,+91-9840901921,+91-9840897493,2026-08-03T08:32:00Z,465,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S04-00026,+91-9840897493,+91-9840898600,2026-08-02T18:07:00Z,30,TOWER-HR-KD-201,INCOMING,SMS
CDR-S04-00027,+91-9840898600,+91-9840899707,2026-08-03T10:02:00Z,29,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S04-00028,+91-9840899707,+91-9840900814,2026-08-01T14:02:00Z,82,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S04-00029,+91-9840900814,+91-9840901921,2026-08-03T09:05:00Z,5,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S04-00030,+91-9840901921,+91-9840897493,2026-08-01T08:31:00Z,2,TOWER-DL-VK-304,INCOMING,DATA
