transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S04-00001,2026-08-01T00:01:00Z,3589,203595,38897.64,UPI,BR-001042,MOBILE_APP,61102.36,Online payment
CBS-S04-00002,2026-08-01T00:22:00Z,103592,303598,94878.38,NEFT,BR-000240,NET_BANKING,5121.619999999995,Invoice settlement
CBS-S04-00003,2026-08-01T00:36:00Z,203595,403601,88012.45,RTGS,BR-000102,NET_BANKING,11987.550000000003,Salary credit
CBS-S04-00004,2026-08-01T00:49:00Z,303598,9903886,25008.31,IMPS,BR-019200,ATM_KIOSK,74991.69,UPI transfer
CBS-S04-00005,2026-08-01T01:07:00Z,403601,3589,20784.55,ATM,BR-000003,ATM_KIOSK,79215.45,Vendor payment
CBS-S04-00006,2026-08-01T01:16:00Z,9903886,103592,92589.1,CHEQUE,BR-019200,ATM_KIOSK,7410.899999999994,EMI debit
CBS-S04-00007,2026-08-01T01:31:00Z,3589,203595,58043.21,UPI,BR-001042,MOBILE_APP,3059.1500000000015,Refund credit
CBS-S04-00008,2026-08-01T01:49:00Z,103592,303598,58401.13,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S04-00009,2026-08-01T02:10:00Z,203595,403601,45984.89,RTGS,BR-000102,NET_BANKING,0.0,Business advance
CBS-S04-00010,2026-08-01T02:21:00Z,303598,9903886,75986.29,IMPS,BR-019200,ATM_KIOSK,0.0,Utility payment
CBS-S04-00011,2026-08-01T02:39:00Z,403601,3589,20970.08,ATM,BR-000003,ATM_KIOSK,58245.369999999995,Online payment
CBS-S04-00012,2026-08-01T02:53:00Z,9903886,103592,60136.07,CHEQUE,BR-019200,ATM_KIOSK,0.0,Invoice settlement
CBS-S04-00013,2026-08-01T03:03:00Z,3589,203595,83169.05,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S04-00014,2026-08-01T03:22:00Z,103592,303598,59823.97,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S04-00015,2026-08-01T03:35:00Z,203595,403601,68560.95,RTGS,BR-000102,NET_BANKING,0.0,Vendor payment
CBS-S04-00016,2026-08-01T03:55:00Z,303598,9903886,72518.98,IMPS,BR-019200,ATM_KIOSK,0.0,EMI debit
CBS-S04-00017,2026-08-01T04:07:00Z,403601,3589,74852.38,ATM,BR-000003,ATM_KIOSK,0.0,Refund credit
CBS-S04-00018,2026-08-01T04:17:00Z,9903886,103592,77178.77,CHEQUE,BR-019200,ATM_KIOSK,0.0,Self-transfer
CBS-S04-00019,2026-08-01T04:31:00Z,3589,203595,31391.96,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S04-00020,2026-08-01T04:51:00Z,103592,303598,24784.12,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S04-00021,2026-08-01T05:03:00Z,203595,403601,94527.56,RTGS,BR-000102,NET_BANKING,0.0,Online payment
CBS-S04-00022,2026-08-01T05:18:00Z,303598,9903886,47790.15,IMPS,BR-019200,ATM_KIOSK,0.0,Invoice settlement
CBS-S04-00023,2026-08-01T05:37:00Z,403601,3589,40663.46,ATM,BR-000003,ATM_KIOSK,0.0,Salary credit
CBS-S04-00024,2026-08-01T05:52:00Z,9903886,103592,10854.35,CHEQUE,BR-019200,ATM_KIOSK,0.0,UPI transfer
CBS-S04-00025,2026-08-01T06:09:00Z,3589,203595,11807.69,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S04-00026,2026-08-01T06:23:00Z,103592,303598,41867.55,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S04-00027,2026-08-01T06:37:00Z,203595,403601,46144.87,RTGS,BR-000102,NET_BANKING,0.0,Refund credit
CBS-S04-00028,2026-08-01T06:52:00Z,303598,9903886,83885.02,IMPS,BR-019200,ATM_KIOSK,0.0,Self-transfer
CBS-S04-00029,2026-08-01T07:04:00Z,403601,3589,72852.84,ATM,BR-000003,ATM_KIOSK,0.0,Business advance
CBS-S04-00030,2026-08-01T07:16:00Z,9903886,103592,58994.08,CHEQUE,BR-019200,ATM_KIOSK,0.0,Utility payment
CBS-S04-00031,2026-08-01T07:40:00Z,3589,203595,54671.42,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S04-00032,2026-08-01T07:47:00Z,103592,303598,59840.8,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S04-00033,2026-08-01T08:05:00Z,203595,403601,88934.27,RTGS,BR-000102,NET_BANKING,0.0,Salary credit
CBS-S04-00034,2026-08-01T08:15:00Z,303598,9903886,10899.87,IMPS,BR-019200,ATM_KIOSK,0.0,UPI transfer
CBS-S04-00035,2026-08-01T08:40:00Z,403601,3589,20266.7,ATM,BR-000003,ATM_KIOSK,0.0,Vendor payment
CBS-S04-00036,2026-08-01T08:47:00Z,9903886,103592,7069.83,CHEQUE,BR-019200,ATM_KIOSK,0.0,EMI debit
CBS-S04-00037,2026-08-01T09:04:00Z,3589,203595,29370.97,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S04-00038,2026-08-01T09:20:00Z,103592,303598,54796.19,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S04-00039,2026-08-01T09:32:00Z,203595,403601,98483.57,RTGS,BR-000102,NET_BANKING,0.0,Business advance
CBS-S04-00040,2026-08-01T09:46:00Z,303598,9903886,48591.8,IMPS,BR-019200,ATM_KIOSK,0.0,Utility payment
CBS-S04-00041,2026-08-01T10:07:00Z,403601,3589,86069.84,ATM,BR-000003,ATM_KIOSK,0.0,Online payment
CBS-S04-00042,2026-08-01T10:20:00Z,9903886,103592,74869.75,CHEQUE,BR-019200,ATM_KIOSK,0.0,Invoice settlement
CBS-S04-00043,2026-08-01T10:37:00Z,3589,203595,35167.2,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S04-00044,2026-08-01T10:49:00Z,103592,303598,74325.92,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S04-00045,2026-08-01T11:06:00Z,203595,403601,59511.14,RTGS,BR-000102,NET_BANKING,0.0,Vendor payment
CBS-S04-00046,2026-08-01T11:19:00Z,303598,9903886,89100.99,IMPS,BR-019200,ATM_KIOSK,0.0,EMI debit
CBS-S04-00047,2026-08-01T11:40:00Z,403601,3589,14212.07,ATM,BR-000003,ATM_KIOSK,0.0,Refund credit
CBS-S04-00048,2026-08-01T11:47:00Z,9903886,103592,24197.09,CHEQUE,BR-019200,ATM_KIOSK,0.0,Self-transfer
CBS-S04-00049,2026-08-01T12:06:00Z,3589,203595,39680.58,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S04-00050,2026-08-01T12:24:00Z,103592,303598,39730.83,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S04-00051,2026-08-01T12:39:00Z,203595,403601,49038.6,RTGS,BR-000102,NET_BANKING,0.0,Online payment
CBS-S04-00052,2026-08-01T12:53:00Z,303598,9903886,11672.27,IMPS,BR-019200,ATM_KIOSK,0.0,Invoice settlement
CBS-S04-00053,2026-08-01T13:01:00Z,403601,3589,56451.85,ATM,BR-000003,ATM_KIOSK,0.0,Salary credit
CBS-S04-00054,2026-08-01T13:25:00Z,9903886,103592,2299.15,CHEQUE,BR-019200,ATM_KIOSK,0.0,UPI transfer
CBS-S04-00055,2026-08-01T13:32:00Z,3589,203595,98572.4,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S04-00056,2026-08-01T13:47:00Z,103592,303598,56183.07,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S04-00057,2026-08-01T14:07:00Z,203595,403601,92632.9,RTGS,BR-000102,NET_BANKING,0.0,Refund credit
CBS-S04-00058,2026-08-01T14:17:00Z,303598,9903886,65300.53,IMPS,BR-019200,ATM_KIOSK,0.0,Self-transfer
CBS-S04-00059,2026-08-01T14:36:00Z,403601,3589,50037.62,ATM,BR-000003,ATM_KIOSK,0.0,Business advance
CBS-S04-00060,2026-08-01T14:46:00Z,9903886,103592,33766.62,CHEQUE,BR-019200,ATM_KIOSK,0.0,Utility payment
CBS-S04-00061,2026-08-01T15:02:00Z,3589,203595,33637.62,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S04-00062,2026-08-01T15:23:00Z,103592,303598,64770.14,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S04-00063,2026-08-01T15:40:00Z,203595,403601,89277.05,RTGS,BR-000102,NET_BANKING,0.0,Salary credit
CBS-S04-00064,2026-08-01T15:52:00Z,303598,9903886,68896.97,IMPS,BR-019200,ATM_KIOSK,0.0,UPI transfer
CBS-S04-00065,2026-08-01T16:00:00Z,403601,3589,5881.56,ATM,BR-000003,ATM_KIOSK,0.0,Vendor payment
CBS-S04-00066,2026-08-01T16:24:00Z,9903886,103592,61055.79,CHEQUE,BR-019200,ATM_KIOSK,0.0,EMI debit
CBS-S04-00067,2026-08-01T16:33:00Z,3589,203595,23338.53,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S04-00068,2026-08-01T16:51:00Z,103592,303598,18314.0,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S04-00069,2026-08-01T17:00:00Z,203595,403601,9853.98,RTGS,BR-000102,NET_BANKING,0.0,Business advance
