transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S76-00001,2026-08-22T07:04:00Z,3789,3789,11181.25,UPI,BR-001042,MOBILE_APP,88818.75,Online payment
CBS-S76-00002,2026-08-22T07:15:00Z,103792,103792,94178.69,NEFT,BR-000240,NET_BANKING,5821.309999999998,Invoice settlement
CBS-S76-00003,2026-08-22T07:32:00Z,3789,3789,98489.24,RTGS,BR-001042,NET_BANKING,0.0,Salary credit
CBS-S76-00004,2026-08-22T07:47:00Z,103792,103792,23717.57,IMPS,BR-000240,ATM_KIOSK,0.0,UPI transfer
CBS-S76-00005,2026-08-22T08:08:00Z,3789,3789,64715.15,ATM,BR-001042,ATM_KIOSK,0.0,Vendor payment
CBS-S76-00006,2026-08-22T08:24:00Z,103792,103792,97973.27,CHEQUE,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S76-00007,2026-08-22T08:31:00Z,3789,3789,23386.34,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S76-00008,2026-08-22T08:51:00Z,103792,103792,80967.21,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S76-00009,2026-08-22T09:09:00Z,3789,3789,29841.22,RTGS,BR-001042,NET_BANKING,0.0,Business advance
CBS-S76-00010,2026-08-22T09:23:00Z,103792,103792,19966.16,IMPS,BR-000240,ATM_KIOSK,0.0,Utility payment
CBS-S76-00011,2026-08-22T09:40:00Z,3789,3789,17964.64,ATM,BR-001042,ATM_KIOSK,0.0,Online payment
CBS-S76-00012,2026-08-22T09:49:00Z,103792,103792,79786.16,CHEQUE,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S76-00013,2026-08-22T10:10:00Z,3789,3789,88872.91,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S76-00014,2026-08-22T10:24:00Z,103792,103792,77527.94,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S76-00015,2026-08-22T10:32:00Z,3789,3789,58189.72,RTGS,BR-001042,NET_BANKING,0.0,Vendor payment
CBS-S76-00016,2026-08-22T10:50:00Z,103792,103792,87953.86,IMPS,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S76-00017,2026-08-22T11:07:00Z,3789,3789,40175.94,ATM,BR-001042,ATM_KIOSK,0.0,Refund credit
CBS-S76-00018,2026-08-22T11:23:00Z,103792,103792,94647.6,CHEQUE,BR-000240,ATM_KIOSK,0.0,Self-transfer
CBS-S76-00019,2026-08-22T11:37:00Z,3789,3789,8867.85,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S76-00020,2026-08-22T11:45:00Z,103792,103792,3373.72,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S76-00021,2026-08-22T12:08:00Z,3789,3789,83796.11,RTGS,BR-001042,NET_BANKING,0.0,Online payment
CBS-S76-00022,2026-08-22T12:18:00Z,103792,103792,19466.33,IMPS,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S76-00023,2026-08-22T12:38:00Z,3789,3789,16785.2,ATM,BR-001042,ATM_KIOSK,0.0,Salary credit
CBS-S76-00024,2026-08-22T12:46:00Z,103792,103792,45216.25,CHEQUE,BR-000240,ATM_KIOSK,0.0,UPI transfer
CBS-S76-00025,2026-08-22T13:00:00Z,3789,3789,64518.98,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S76-00026,2026-08-22T13:17:00Z,103792,103792,15718.6,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S76-00027,2026-08-22T13:40:00Z,3789,3789,45362.31,RTGS,BR-001042,NET_BANKING,0.0,Refund credit
CBS-S76-00028,2026-08-22T13:48:00Z,103792,103792,64715.11,IMPS,BR-000240,ATM_KIOSK,0.0,Self-transfer
CBS-S76-00029,2026-08-22T14:07:00Z,3789,3789,42736.32,ATM,BR-001042,ATM_KIOSK,0.0,Business advance
CBS-S76-00030,2026-08-22T14:15:00Z,103792,103792,60758.49,CHEQUE,BR-000240,ATM_KIOSK,0.0,Utility payment
CBS-S76-00031,2026-08-22T14:38:00Z,3789,3789,9842.67,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S76-00032,2026-08-22T14:51:00Z,103792,103792,1631.62,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S76-00033,2026-08-22T15:10:00Z,3789,3789,44299.96,RTGS,BR-001042,NET_BANKING,0.0,Salary credit
CBS-S76-00034,2026-08-22T15:25:00Z,103792,103792,84985.91,IMPS,BR-000240,ATM_KIOSK,0.0,UPI transfer
CBS-S76-00035,2026-08-22T15:30:00Z,3789,3789,91319.04,ATM,BR-001042,ATM_KIOSK,0.0,Vendor payment
CBS-S76-00036,2026-08-22T15:51:00Z,103792,103792,43071.45,CHEQUE,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S76-00037,2026-08-22T16:03:00Z,3789,3789,63614.51,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S76-00038,2026-08-22T16:25:00Z,103792,103792,1291.55,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S76-00039,2026-08-22T16:36:00Z,3789,3789,6032.4,RTGS,BR-001042,NET_BANKING,0.0,Business advance
CBS-S76-00040,2026-08-22T16:45:00Z,103792,103792,63982.73,IMPS,BR-000240,ATM_KIOSK,0.0,Utility payment
CBS-S76-00041,2026-08-22T17:01:00Z,3789,3789,26276.24,ATM,BR-001042,ATM_KIOSK,0.0,Online payment
CBS-S76-00042,2026-08-22T17:18:00Z,103792,103792,38599.94,CHEQUE,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S76-00043,2026-08-22T17:31:00Z,3789,3789,66180.07,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S76-00044,2026-08-22T17:53:00Z,103792,103792,90377.39,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S76-00045,2026-08-22T18:09:00Z,3789,3789,5469.82,RTGS,BR-001042,NET_BANKING,0.0,Vendor payment
CBS-S76-00046,2026-08-22T18:22:00Z,103792,103792,11092.78,IMPS,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S76-00047,2026-08-22T18:30:00Z,3789,3789,43458.63,ATM,BR-001042,ATM_KIOSK,0.0,Refund credit
CBS-S76-00048,2026-08-22T18:54:00Z,103792,103792,74843.84,CHEQUE,BR-000240,ATM_KIOSK,0.0,Self-transfer
CBS-S76-00049,2026-08-22T19:08:00Z,3789,3789,66069.75,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S76-00050,2026-08-22T19:22:00Z,103792,103792,31593.98,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S76-00051,2026-08-22T19:40:00Z,3789,3789,41765.94,RTGS,BR-001042,NET_BANKING,0.0,Online payment
CBS-S76-00052,2026-08-22T19:45:00Z,103792,103792,5380.02,IMPS,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S76-00053,2026-08-22T20:02:00Z,3789,3789,72320.81,ATM,BR-001042,ATM_KIOSK,0.0,Salary credit
CBS-S76-00054,2026-08-22T20:24:00Z,103792,103792,64877.6,CHEQUE,BR-000240,ATM_KIOSK,0.0,UPI transfer
CBS-S76-00055,2026-08-22T20:38:00Z,3789,3789,62391.86,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S76-00056,2026-08-22T20:55:00Z,103792,103792,18212.74,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S76-00057,2026-08-22T21:03:00Z,3789,3789,93792.46,RTGS,BR-001042,NET_BANKING,0.0,Refund credit
CBS-S76-00058,2026-08-22T21:24:00Z,103792,103792,61498.98,IMPS,BR-000240,ATM_KIOSK,0.0,Self-transfer
CBS-S76-00059,2026-08-22T21:31:00Z,3789,3789,37784.76,ATM,BR-001042,ATM_KIOSK,0.0,Business advance
CBS-S76-00060,2026-08-22T21:52:00Z,103792,103792,80706.43,CHEQUE,BR-000240,ATM_KIOSK,0.0,Utility payment
CBS-S76-00061,2026-08-22T22:06:00Z,3789,3789,77394.28,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S76-00062,2026-08-22T22:22:00Z,103792,103792,68633.31,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S76-00063,2026-08-22T22:38:00Z,3789,3789,99959.31,RTGS,BR-001042,NET_BANKING,0.0,Salary credit
CBS-S76-00064,2026-08-22T22:52:00Z,103792,103792,12608.87,IMPS,BR-000240,ATM_KIOSK,0.0,UPI transfer
CBS-S76-00065,2026-08-22T23:05:00Z,3789,3789,65914.91,ATM,BR-001042,ATM_KIOSK,0.0,Vendor payment
