transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S63-00001,2026-01-01T00:09:00Z,3489,203495,45366.24,UPI,BR-001042,MOBILE_APP,54633.76,Online payment
CBS-S63-00002,2026-01-01T00:24:00Z,103492,3489,73530.33,NEFT,BR-000240,NET_BANKING,26469.67,Invoice settlement
CBS-S63-00003,2026-01-01T00:36:00Z,203495,103492,69668.69,RTGS,BR-000102,NET_BANKING,30331.309999999998,Salary credit
CBS-S63-00004,2026-01-01T00:54:00Z,3489,203495,62570.69,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S63-00005,2026-01-01T01:06:00Z,103492,3489,35206.29,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S63-00006,2026-01-01T01:25:00Z,203495,103492,87776.79,CHEQUE,BR-000102,ATM_KIOSK,0.0,EMI debit
CBS-S63-00007,2026-01-01T01:35:00Z,3489,203495,86152.79,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S63-00008,2026-01-01T01:51:00Z,103492,3489,48285.87,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S63-00009,2026-01-01T02:02:00Z,203495,103492,55114.68,RTGS,BR-000102,NET_BANKING,0.0,Business advance
CBS-S63-00010,2026-01-01T02:22:00Z,3489,203495,10195.37,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S63-00011,2026-01-01T02:39:00Z,103492,3489,5037.25,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S63-00012,2026-01-01T02:46:00Z,203495,103492,33223.29,CHEQUE,BR-000102,ATM_KIOSK,0.0,Invoice settlement
CBS-S63-00013,2026-01-01T03:00:00Z,3489,203495,17018.61,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S63-00014,2026-01-01T03:23:00Z,103492,3489,93069.18,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S63-00015,2026-01-01T03:34:00Z,203495,103492,50362.9,RTGS,BR-000102,NET_BANKING,0.0,Vendor payment
CBS-S63-00016,2026-01-01T03:51:00Z,3489,203495,34138.83,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S63-00017,2026-01-01T04:09:00Z,103492,3489,78036.72,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S63-00018,2026-01-01T04:18:00Z,203495,103492,42795.82,CHEQUE,BR-000102,ATM_KIOSK,0.0,Self-transfer
CBS-S63-00019,2026-01-01T04:39:00Z,3489,203495,42768.67,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S63-00020,2026-01-01T04:51:00Z,103492,3489,43829.22,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S63-00021,2026-01-01T05:09:00Z,203495,103492,24890.68,RTGS,BR-000102,NET_BANKING,0.0,Online payment
CBS-S63-00022,2026-01-01T05:17:00Z,3489,203495,40337.4,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S63-00023,2026-01-01T05:32:00Z,103492,3489,68739.69,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S63-00024,2026-01-01T05:46:00Z,203495,103492,33994.52,CHEQUE,BR-000102,ATM_KIOSK,0.0,UPI transfer
