transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S41-00001,2026-08-15T00:05:00Z,3189,203195,3091.67,UPI,BR-001042,MOBILE_APP,96908.33,Online payment
CBS-S41-00002,2026-08-15T00:17:00Z,103192,3189,524.24,NEFT,BR-000240,NET_BANKING,99475.76,Invoice settlement
CBS-S41-00003,2026-08-15T00:40:00Z,203195,103192,50894.49,RTGS,BR-000102,NET_BANKING,49105.51,Salary credit
CBS-S41-00004,2026-08-15T00:49:00Z,3189,203195,40948.18,IMPS,BR-001042,ATM_KIOSK,55960.15,UPI transfer
CBS-S41-00005,2026-08-15T01:10:00Z,103192,3189,84826.57,ATM,BR-000240,ATM_KIOSK,14649.189999999988,Vendor payment
CBS-S41-00006,2026-08-15T01:18:00Z,203195,103192,94845.37,CHEQUE,BR-000102,ATM_KIOSK,0.0,EMI debit
CBS-S41-00007,2026-08-15T01:33:00Z,3189,203195,14938.28,UPI,BR-001042,MOBILE_APP,41021.87,Refund credit
CBS-S41-00008,2026-08-15T01:52:00Z,103192,3189,41071.51,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S41-00009,2026-08-15T02:04:00Z,203195,103192,55397.75,RTGS,BR-000102,NET_BANKING,0.0,Business advance
CBS-S41-00010,2026-08-15T02:15:00Z,3189,203195,95499.64,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S41-00011,2026-08-15T02:33:00Z,103192,3189,63780.31,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S41-00012,2026-08-15T02:46:00Z,203195,103192,63929.61,CHEQUE,BR-000102,ATM_KIOSK,0.0,Invoice settlement
CBS-S41-00013,2026-08-15T03:05:00Z,3189,203195,78796.83,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S41-00014,2026-08-15T03:18:00Z,103192,3189,70842.39,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S41-00015,2026-08-15T03:40:00Z,203195,103192,27544.06,RTGS,BR-000102,NET_BANKING,0.0,Vendor payment
CBS-S41-00016,2026-08-15T03:50:00Z,3189,203195,55976.28,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
