transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S50-00001,2026-08-10T00:03:00Z,3189,303198,39276.53,UPI,BR-001042,MOBILE_APP,60723.47,Online payment
CBS-S50-00002,2026-08-10T00:18:00Z,203195,403201,79946.36,NEFT,BR-000102,NET_BANKING,20053.64,Invoice settlement
CBS-S50-00003,2026-08-10T00:35:00Z,303198,3189,42558.68,RTGS,BR-019200,NET_BANKING,57441.32,Salary credit
CBS-S50-00004,2026-08-10T00:55:00Z,403201,203195,92276.92,IMPS,BR-000003,ATM_KIOSK,7723.080000000002,UPI transfer
CBS-S50-00005,2026-08-10T01:03:00Z,3189,303198,72058.46,ATM,BR-001042,ATM_KIOSK,0.0,Vendor payment
CBS-S50-00006,2026-08-10T01:19:00Z,203195,403201,70301.62,CHEQUE,BR-000102,ATM_KIOSK,0.0,EMI debit
CBS-S50-00007,2026-08-10T01:34:00Z,303198,3189,76184.74,UPI,BR-019200,MOBILE_APP,0.0,Refund credit
CBS-S50-00008,2026-08-10T01:54:00Z,403201,203195,11811.08,NEFT,BR-000003,NET_BANKING,0.0,Self-transfer
CBS-S50-00009,2026-08-10T02:06:00Z,3189,303198,24258.69,RTGS,BR-001042,NET_BANKING,0.0,Business advance
CBS-S50-00010,2026-08-10T02:17:00Z,203195,403201,64152.79,IMPS,BR-000102,ATM_KIOSK,0.0,Utility payment
CBS-S50-00011,2026-08-10T02:35:00Z,303198,3189,6308.44,ATM,BR-019200,ATM_KIOSK,0.0,Online payment
CBS-S50-00012,2026-08-10T02:50:00Z,403201,203195,38190.61,CHEQUE,BR-000003,ATM_KIOSK,0.0,Invoice settlement
CBS-S50-00013,2026-08-10T03:00:00Z,3189,303198,12476.57,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S50-00014,2026-08-10T03:21:00Z,203195,403201,96495.44,NEFT,BR-000102,NET_BANKING,0.0,UPI transfer
CBS-S50-00015,2026-08-10T03:30:00Z,303198,3189,43815.52,RTGS,BR-019200,NET_BANKING,0.0,Vendor payment
CBS-S50-00016,2026-08-10T03:45:00Z,403201,203195,94100.36,IMPS,BR-000003,ATM_KIOSK,0.0,EMI debit
CBS-S50-00017,2026-08-10T04:10:00Z,3189,303198,1124.27,ATM,BR-001042,ATM_KIOSK,0.0,Refund credit
CBS-S50-00018,2026-08-10T04:24:00Z,203195,403201,32290.18,CHEQUE,BR-000102,ATM_KIOSK,0.0,Self-transfer
