cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S31-00001,+91-9876461693,+91-9876462800,2026-08-17T01:04:00Z,136,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S31-00002,+91-9876462800,+91-9876463907,2026-08-16T06:09:00Z,2,TOWER-HR-KD-201,INCOMING,SMS
CDR-S31-00003,+91-9876463907,+91-9876465014,2026-08-15T16:05:00Z,564,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S31-00004,+91-9876465014,+91-9876466121,2026-08-15T05:05:00Z,58,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S31-00005,+91-9876466121,+91-9876461693,2026-08-15T21:35:00Z,27,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S31-00006,+91-9876461693,+91-9876462800,2026-08-16T14:57:00Z,13,TOWER-DL-CP-101,INCOMING,DATA
CDR-S31-00007,+91-9876462800,+91-9876463907,2026-08-16T07:35:00Z,519,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S31-00008,+91-9876463907,+91-9876465014,2026-08-17T07:44:00Z,29,TOWER-DL-VK-304,INCOMING,SMS
CDR-S31-00009,+91-9876465014,+91-9876466121,2026-08-15T16:35:00Z,353,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S31-00010,+91-9876466121,+91-9876461693,2026-08-15T05:48:00Z,378,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S31-00011,+91-9876461693,+91-9876462800,2026-08-17T23:42:00Z,30,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S31-00012,+91-9876462800,+91-9876463907,2026-08-15T01:51:00Z,19,TOWER-HR-KD-201,INCOMING,DATA
CDR-S31-00013,+91-9876463907,+91-9876465014,2026-08-16T16:15:00Z,185,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S31-00014,+91-9876465014,+91-9876466121,2026-08-16T03:35:00Z,25,TOWER-DL-DW-405,INCOMING,SMS
CDR-S31-00015,+91-9876466121,+91-9876461693,2026-08-17T08:46:00Z,20,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S31-00016,+91-9876461693,+91-9876462800,2026-08-15T13:41:00Z,148,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S31-00017,+91-9876462800,+91-9876463907,2026-08-16T15:46:00Z,14,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S31-00018,+91-9876463907,+91-9876465014,2026-08-15T21:53:00Z,4,TOWER-DL-VK-304,INCOMING,DATA
CDR-S31-00019,+91-9876465014,+91-9876466121,2026-08-16T02:49:00Z,444,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S31-00020,+91-9876466121,+91-9876461693,2026-08-16T08:38:00Z,27,TOWER-UP-NO-506,INCOMING,SMS
CDR-S31-00021,+91-9876461693,+91-9876462800,2026-08-17T14:11:00Z,501,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S31-00022,+91-9876462800,+91-9876463907,2026-08-15T06:57:00Z,584,TOWER-HR-KD-201,INCOMING,VOICE
CDR-S31-00023,+91-9876463907,+91-9876465014,2026-08-17T18:40:00Z,7,TOWER-DL-VK-304,OUTGOING,SMS
CDR-S31-00024,+91-9876465014,+91-9876466121,2026-08-15T08:01:00Z,3,TOWER-DL-DW-405,INCOMING,DATA
CDR-S31-00025,+91-9876466121,+91-9876461693,2026-08-17T23:51:00Z,392,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S31-00026,+91-9876461693,+91-9876462800,2026-08-17T07:36:00Z,16,TOWER-DL-CP-101,INCOMING,SMS
CDR-S31-00027,+91-9876462800,+91-9876463907,2026-08-16T06:41:00Z,398,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S31-00028,+91-9876463907,+91-9876465014,2026-08-17T09:33:00Z,409,TOWER-DL-VK-304,INCOMING,VOICE
CDR-S31-00029,+91-9876465014,+91-9876466121,2026-08-16T18:08:00Z,9,TOWER-DL-DW-405,OUTGOING,SMS
CDR-S31-00030,+91-9876466121,+91-9876461693,2026-08-16T14:30:00Z,3,TOWER-UP-NO-506,INCOMING,DATA
CDR-S31-00031,+91-9876461693,+91-9876462800,2026-08-15T23:42:00Z,580,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S31-00032,+91-9876462800,+91-9876463907,2026-08-16T18:26:00Z,19,TOWER-HR-KD-201,INCOMING,SMS
CDR-S31-00033,+91-9876463907,+91-9876465014,2026-08-16T05:28:00Z,93,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S31-00034,+91-9876465014,+91-9876466121,2026-08-16T10:45:00Z,531,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S31-00035,+91-9876466121,+91-9876461693,2026-08-17T22:23:00Z,4,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S31-00036,+91-9876461693,+91-9876462800,2026-08-15T03:42:00Z,24,TOWER-DL-CP-101,INCOMING,DATA
CDR-S31-00037,+91-9876462800,+91-9876463907,2026-08-17T17:48:00Z,250,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S31-00038,+91-9876463907,+91-9876465014,2026-08-16T02:13:00Z,4,TOWER-DL-VK-304,INCOMING,SMS
CDR-S31-00039,+91-9876465014,+91-9876466121,2026-08-17T06:55:00Z,438,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S31-00040,+91-9876466121,+91-9876461693,2026-08-15T05:14:00Z,516,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S31-00041,+91-9876461693,+91-9876462800,2026-08-16T10:37:00Z,22,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S31-00042,+91-9876462800,+91-9876463907,2026-08-16T18:43:00Z,2,TOWER-HR-KD-201,INCOMING,DATA
CDR-S31-00043,+91-9876463907,+91-9876465014,2026-08-16T14:07:00Z,421,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S31-00044,+91-9876465014,+91-9876466121,2026-08-17T11:02:00Z,22,TOWER-DL-DW-405,INCOMING,SMS
CDR-S31-00045,+91-9876466121,+91-9876461693,2026-08-16T14:15:00Z,418,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S31-00046,+91-9876461693,+91-9876462800,2026-08-15T03:24:00Z,147,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S31-00047,+91-9876462800,+91-9876463907,2026-08-17T08:59:00Z,15,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S31-00048,+91-9876463907,+91-9876465014,2026-08-15T21:31:00Z,13,TOWER-DL-VK-304,INCOMING,DATA
CDR-S31-00049,+91-9876465014,+91-9876466121,2026-08-17T01:06:00Z,33,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S31-00050,+91-9876466121,+91-9876461693,2026-08-17T10:45:00Z,18,TOWER-UP-NO-506,INCOMING,SMS
CDR-S31-00051,+91-9876461693,+91-9876462800,2026-08-15T00:10:00Z,595,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S31-00052,+91-9876462800,+91-9876463907,2026-08-15T19:32:00Z,421,TOWER-HR-KD-201,INCOMING,VOICE
CDR-S31-00053,+91-9876463907,+91-9876465014,2026-08-16T23:35:00Z,1,TOWER-DL-VK-304,OUTGOING,SMS
CDR-S31-00054,+91-9876465014,+91-9876466121,2026-08-17T14:17:00Z,19,TOWER-DL-DW-405,INCOMING,DATA
CDR-S31-00055,+91-9876466121,+91-9876461693,2026-08-17T10:14:00Z,260,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S31-00056,+91-9876461693,+91-9876462800,2026-08-16T02:31:00Z,16,TOWER-DL-CP-101,INCOMING,SMS
CDR-S31-00057,+91-9876462800,+91-9876463907,2026-08-16T10:24:00Z,425,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S31-00058,+91-9876463907,+91-9876465014,2026-08-15T07:42:00Z,214,TOWER-DL-VK-304,INCOMING,VOICE
CDR-S31-00059,+91-9876465014,+91-9876466121,2026-08-17T07:53:00Z,4,TOWER-DL-DW-405,OUTGOING,SMS
CDR-S31-00060,+91-9876466121,+91-9876461693,2026-08-17T01:13:00Z,22,TOWER-UP-NO-506,INCOMING,DATA
CDR-S31-00061,+91-9876461693,+91-9876462800,2026-08-17T15:08:00Z,334,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S31-00062,+91-9876462800,+91-9876463907,2026-08-15T06:48:00Z,14,TOWER-HR-KD-201,INCOMING,SMS
CDR-S31-00063,+91-9876463907,+91-9876465014,2026-08-15T00:55:00Z,28,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S31-00064,+91-9876465014,+91-9876466121,2026-08-15T13:38:00Z,287,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S31-00065,+91-9876466121,+91-9876461693,2026-08-17T11:03:00Z,28,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S31-00066,+91-9876461693,+91-9876462800,2026-08-15T13:21:00Z,8,TOWER-DL-CP-101,INCOMING,DATA
CDR-S31-00067,+91-9876462800,+91-9876463907,2026-08-17T20:39:00Z,539,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S31-00068,+91-9876463907,+91-9876465014,2026-08-16T10:13:00Z,2,TOWER-DL-VK-304,INCOMING,SMS
CDR-S31-00069,+91-9876465014,+91-9876466121,2026-08-15T18:42:00Z,360,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S31-00070,+91-9876466121,+91-9876461693,2026-08-16T08:07:00Z,26,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S31-00071,+91-9876461693,+91-9876462800,2026-08-17T07:31:00Z,19,TOWER-DL-CP-101,OUTGOING,SMS
CDR-S31-00072,+91-9876462800,+91-9876463907,2026-08-17T06:32:00Z,11,TOWER-HR-KD-201,INCOMING,DATA
CDR-S31-00073,+91-9876463907,+91-9876465014,2026-08-15T01:50:00Z,46,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S31-00074,+91-9876465014,+91-9876466121,2026-08-16T03:53:00Z,12,TOWER-DL-DW-405,INCOMING,SMS
CDR-S31-00075,+91-9876466121,+91-9876461693,2026-08-16T21:15:00Z,599,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S31-00076,+91-9876461693,+91-9876462800,2026-08-17T13:43:00Z,45,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S31-00077,+91-9876462800,+91-9876463907,2026-08-17T17:16:00Z,25,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S31-00078,+91-9876463907,+91-9876465014,2026-08-17T17:21:00Z,19,TOWER-DL-VK-304,INCOMING,DATA
CDR-S31-00079,+91-9876465014,+91-9876466121,2026-08-15T00:08:00Z,450,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S31-00080,+91-9876466121,+91-9876461693,2026-08-16T20:31:00Z,30,TOWER-UP-NO-506,INCOMING,SMS
CDR-S31-00081,+91-9876461693,+91-9876462800,2026-08-16T06:40:00Z,397,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S31-00082,+91-9876462800,+91-9876463907,2026-08-17T16:50:00Z,539,TOWER-HR-KD-201,INCOMING,VOICE
CDR-S31-00083,+91-9876463907,+91-9876465014,2026-08-17T12:08:00Z,22,TOWER-DL-VK-304,OUTGOING,SMS
CDR-S31-00084,+91-9876465014,+91-9876466121,2026-08-16T15:39:00Z,18,TOWER-DL-DW-405,INCOMING,DATA
CDR-S31-00085,+91-9876466121,+91-9876461693,2026-08-15T22:07:00Z,427,TOWER-UP-NO-506,OUTGOING,VOICE
CDR-S31-00086,+91-9876461693,+91-9876462800,2026-08-15T01:14:00Z,16,TOWER-DL-CP-101,INCOMING,SMS
CDR-S31-00087,+91-9876462800,+91-9876463907,2026-08-15T14:01:00Z,187,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S31-00088,+91-9876463907,+91-9876465014,2026-08-17T16:50:00Z,365,TOWER-DL-VK-304,INCOMING,VOICE
CDR-S31-00089,+91-9876465014,+91-9876466121,2026-08-16T07:19:00Z,26,TOWER-DL-DW-405,OUTGOING,SMS
CDR-S31-00090,+91-9876466121,+91-9876461693,2026-08-17T02:51:00Z,15,TOWER-UP-NO-506,INCOMING,DATA
CDR-S31-00091,+91-9876461693,+91-9876462800,2026-08-17T13:12:00Z,67,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S31-00092,+91-9876462800,+91-9876463907,2026-08-15T13:05:00Z,6,TOWER-HR-KD-201,INCOMING,SMS
CDR-S31-00093,+91-9876463907,+91-9876465014,2026-08-17T20:15:00Z,569,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S31-00094,+91-9876465014,+91-9876466121,2026-08-15T02:12:00Z,66,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S31-00095,+91-9876466121,+91-9876461693,2026-08-15T22:54:00Z,30,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S31-00096,+91-9876461693,+91-9876462800,2026-08-17T09:04:00Z,30,TOWER-DL-CP-101,INCOMING,DATA
CDR-S31-00097,+91-9876462800,+91-9876463907,2026-08-15T02:49:00Z,100,TOWER-HR-KD-201,OUTGOING,VOICE
CDR-S31-00098,+91-9876463907,+91-9876465014,2026-08-16T05:06:00Z,11,TOWER-DL-VK-304,INCOMING,SMS
CDR-S31-00099,+91-9876465014,+91-9876466121,2026-08-16T18:38:00Z,508,TOWER-DL-DW-405,OUTGOING,VOICE
CDR-S31-00100,+91-9876466121,+91-9876461693,2026-08-16T06:17:00Z,118,TOWER-UP-NO-506,INCOMING,VOICE
CDR-S31-00101,+91-9876461693,+91-9876462800,2026-08-15T23:25:00Z,14,TOWER-DL-CP-101,OUTGOING,SMS
