transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S22-00001,2026-08-20T00:03:00Z,3389,503404,77485.14,UPI,BR-001042,MOBILE_APP,22514.86,Online payment
CBS-S22-00002,2026-08-20T00:19:00Z,103392,3389,71421.73,NEFT,BR-000240,NET_BANKING,28578.270000000004,Invoice settlement
CBS-S22-00003,2026-08-20T00:39:00Z,503404,103392,90280.87,RTGS,BR-DELKHO,NET_BANKING,9719.130000000005,Salary credit
CBS-S22-00004,2026-08-20T00:53:00Z,3389,503404,56809.47,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S22-00005,2026-08-20T01:00:00Z,103392,3389,8933.9,ATM,BR-000240,ATM_KIOSK,19644.370000000003,Vendor payment
CBS-S22-00006,2026-08-20T01:18:00Z,503404,103392,32886.11,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,EMI debit
CBS-S22-00007,2026-08-20T01:34:00Z,3389,503404,42326.1,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S22-00008,2026-08-20T01:52:00Z,103392,3389,2050.56,NEFT,BR-000240,NET_BANKING,17593.81,Self-transfer
CBS-S22-00009,2026-08-20T02:08:00Z,503404,103392,49136.63,RTGS,BR-DELKHO,NET_BANKING,0.0,Business advance
CBS-S22-00010,2026-08-20T02:16:00Z,3389,503404,37981.0,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S22-00011,2026-08-20T02:35:00Z,103392,3389,95837.7,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S22-00012,2026-08-20T02:51:00Z,503404,103392,67258.26,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Invoice settlement
CBS-S22-00013,2026-08-20T03:02:00Z,3389,503404,57823.61,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S22-00014,2026-08-20T03:24:00Z,103392,3389,1944.74,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S22-00015,2026-08-20T03:39:00Z,503404,103392,77023.19,RTGS,BR-DELKHO,NET_BANKING,0.0,Vendor payment
CBS-S22-00016,2026-08-20T03:49:00Z,3389,503404,5106.93,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S22-00017,2026-08-20T04:01:00Z,103392,3389,58767.19,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S22-00018,2026-08-20T04:23:00Z,503404,103392,32394.73,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Self-transfer
CBS-S22-00019,2026-08-20T04:32:00Z,3389,503404,3652.33,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S22-00020,2026-08-20T04:48:00Z,103392,3389,6620.69,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S22-00021,2026-08-20T05:06:00Z,503404,103392,57998.26,RTGS,BR-DELKHO,NET_BANKING,0.0,Online payment
CBS-S22-00022,2026-08-20T05:21:00Z,3389,503404,36097.38,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S22-00023,2026-08-20T05:40:00Z,103392,3389,95758.27,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S22-00024,2026-08-20T05:52:00Z,503404,103392,70718.51,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,UPI transfer
CBS-S22-00025,2026-08-20T06:00:00Z,3389,503404,32849.71,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S22-00026,2026-08-20T06:17:00Z,103392,3389,79855.77,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S22-00027,2026-08-20T06:31:00Z,503404,103392,85327.28,RTGS,BR-DELKHO,NET_BANKING,0.0,Refund credit
CBS-S22-00028,2026-08-20T06:47:00Z,3389,503404,70850.74,IMPS,BR-001042,ATM_KIOSK,0.0,Self-transfer
CBS-S22-00029,2026-08-20T07:06:00Z,103392,3389,33869.17,ATM,BR-000240,ATM_KIOSK,0.0,Business advance
CBS-S22-00030,2026-08-20T07:16:00Z,503404,103392,1470.6,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Utility payment
CBS-S22-00031,2026-08-20T07:34:00Z,3389,503404,67640.09,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S22-00032,2026-08-20T07:53:00Z,103392,3389,94824.64,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S22-00033,2026-08-20T08:01:00Z,503404,103392,79747.59,RTGS,BR-DELKHO,NET_BANKING,0.0,Salary credit
CBS-S22-00034,2026-08-20T08:25:00Z,3389,503404,71073.17,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S22-00035,2026-08-20T08:40:00Z,103392,3389,26359.45,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S22-00036,2026-08-20T08:46:00Z,503404,103392,49425.49,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,EMI debit
CBS-S22-00037,2026-08-20T09:01:00Z,3389,503404,92827.53,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S22-00038,2026-08-20T09:18:00Z,103392,3389,51568.3,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S22-00039,2026-08-20T09:37:00Z,503404,103392,49208.03,RTGS,BR-DELKHO,NET_BANKING,0.0,Business advance
CBS-S22-00040,2026-08-20T09:49:00Z,3389,503404,43770.11,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S22-00041,2026-08-20T10:08:00Z,103392,3389,65026.79,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S22-00042,2026-08-20T10:25:00Z,503404,103392,83778.44,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Invoice settlement
CBS-S22-00043,2026-08-20T10:36:00Z,3389,503404,98212.03,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S22-00044,2026-08-20T10:53:00Z,103392,3389,14127.56,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S22-00045,2026-08-20T11:05:00Z,503404,103392,76714.22,RTGS,BR-DELKHO,NET_BANKING,0.0,Vendor payment
CBS-S22-00046,2026-08-20T11:24:00Z,3389,503404,51836.98,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S22-00047,2026-08-20T11:34:00Z,103392,3389,45847.63,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S22-00048,2026-08-20T11:47:00Z,503404,103392,56700.07,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,Self-transfer
CBS-S22-00049,2026-08-20T12:09:00Z,3389,503404,39491.73,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S22-00050,2026-08-20T12:15:00Z,103392,3389,19766.54,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S22-00051,2026-08-20T12:34:00Z,503404,103392,19143.46,RTGS,BR-DELKHO,NET_BANKING,0.0,Online payment
CBS-S22-00052,2026-08-20T12:47:00Z,3389,503404,19013.04,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S22-00053,2026-08-20T13:06:00Z,103392,3389,11186.53,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S22-00054,2026-08-20T13:24:00Z,503404,103392,54395.65,CHEQUE,BR-DELKHO,ATM_KIOSK,0.0,UPI transfer
CBS-S22-00055,2026-08-20T13:37:00Z,3389,503404,97270.75,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
