transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S71-00001,2026-08-15T00:04:00Z,3189,203195,3579.97,UPI,BR-001042,MOBILE_APP,96420.03,Online payment
CBS-S71-00002,2026-08-15T00:24:00Z,103192,3189,73320.05,NEFT,BR-000240,NET_BANKING,26679.949999999997,Invoice settlement
CBS-S71-00003,2026-08-15T00:32:00Z,203195,103192,20202.91,RTGS,BR-000102,NET_BANKING,79797.09,Salary credit
CBS-S71-00004,2026-08-15T00:55:00Z,3189,203195,25695.0,IMPS,BR-001042,ATM_KIOSK,70725.03,UPI transfer
CBS-S71-00005,2026-08-15T01:04:00Z,103192,3189,26883.93,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S71-00006,2026-08-15T01:17:00Z,203195,103192,83502.95,CHEQUE,BR-000102,ATM_KIOSK,0.0,EMI debit
CBS-S71-00007,2026-08-15T01:38:00Z,3189,203195,39888.84,UPI,BR-001042,MOBILE_APP,30836.190000000002,Refund credit
CBS-S71-00008,2026-08-15T01:51:00Z,103192,3189,12718.69,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S71-00009,2026-08-15T02:02:00Z,203195,103192,65696.69,RTGS,BR-000102,NET_BANKING,0.0,Business advance
CBS-S71-00010,2026-08-15T02:24:00Z,3189,203195,64153.99,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S71-00011,2026-08-15T02:30:00Z,103192,3189,49986.47,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S71-00012,2026-08-15T02:47:00Z,203195,103192,91204.2,CHEQUE,BR-000102,ATM_KIOSK,0.0,Invoice settlement
CBS-S71-00013,2026-08-15T03:05:00Z,3189,203195,39864.78,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S71-00014,2026-08-15T03:19:00Z,103192,3189,61405.36,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S71-00015,2026-08-15T03:36:00Z,203195,103192,92131.4,RTGS,BR-000102,NET_BANKING,0.0,Vendor payment
CBS-S71-00016,2026-08-15T03:53:00Z,3189,203195,26370.81,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S71-00017,2026-08-15T04:03:00Z,103192,3189,86289.87,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S71-00018,2026-08-15T04:19:00Z,203195,103192,26804.55,CHEQUE,BR-000102,ATM_KIOSK,0.0,Self-transfer
CBS-S71-00019,2026-08-15T04:40:00Z,3189,203195,29289.11,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S71-00020,2026-08-15T04:53:00Z,103192,3189,40886.04,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S71-00021,2026-08-15T05:03:00Z,203195,103192,96530.26,RTGS,BR-000102,NET_BANKING,0.0,Online payment
CBS-S71-00022,2026-08-15T05:22:00Z,3189,203195,78136.5,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S71-00023,2026-08-15T05:31:00Z,103192,3189,97177.74,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S71-00024,2026-08-15T05:48:00Z,203195,103192,65194.47,CHEQUE,BR-000102,ATM_KIOSK,0.0,UPI transfer
CBS-S71-00025,2026-08-15T06:03:00Z,3189,203195,96165.57,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S71-00026,2026-08-15T06:17:00Z,103192,3189,13237.47,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S71-00027,2026-08-15T06:30:00Z,203195,103192,71585.76,RTGS,BR-000102,NET_BANKING,0.0,Refund credit
CBS-S71-00028,2026-08-15T06:47:00Z,3189,203195,80628.36,IMPS,BR-001042,ATM_KIOSK,0.0,Self-transfer
CBS-S71-00029,2026-08-15T07:05:00Z,103192,3189,51391.74,ATM,BR-000240,ATM_KIOSK,0.0,Business advance
CBS-S71-00030,2026-08-15T07:19:00Z,203195,103192,13380.5,CHEQUE,BR-000102,ATM_KIOSK,0.0,Utility payment
CBS-S71-00031,2026-08-15T07:31:00Z,3189,203195,29889.22,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S71-00032,2026-08-15T07:53:00Z,103192,3189,7239.76,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S71-00033,2026-08-15T08:04:00Z,203195,103192,10763.11,RTGS,BR-000102,NET_BANKING,0.0,Salary credit
CBS-S71-00034,2026-08-15T08:22:00Z,3189,203195,81546.99,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S71-00035,2026-08-15T08:33:00Z,103192,3189,90894.1,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S71-00036,2026-08-15T08:47:00Z,203195,103192,18975.81,CHEQUE,BR-000102,ATM_KIOSK,0.0,EMI debit
CBS-S71-00037,2026-08-15T09:07:00Z,3189,203195,32837.58,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S71-00038,2026-08-15T09:17:00Z,103192,3189,88897.87,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S71-00039,2026-08-15T09:38:00Z,203195,103192,47858.49,RTGS,BR-000102,NET_BANKING,0.0,Business advance
CBS-S71-00040,2026-08-15T09:46:00Z,3189,203195,19742.84,IMPS,BR-001042,ATM_KIOSK,0.0,Utility payment
CBS-S71-00041,2026-08-15T10:08:00Z,103192,3189,27767.38,ATM,BR-000240,ATM_KIOSK,0.0,Online payment
CBS-S71-00042,2026-08-15T10:25:00Z,203195,103192,86605.01,CHEQUE,BR-000102,ATM_KIOSK,0.0,Invoice settlement
CBS-S71-00043,2026-08-15T10:39:00Z,3189,203195,69817.15,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S71-00044,2026-08-15T10:50:00Z,103192,3189,65380.32,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S71-00045,2026-08-15T11:00:00Z,203195,103192,99906.33,RTGS,BR-000102,NET_BANKING,0.0,Vendor payment
CBS-S71-00046,2026-08-15T11:20:00Z,3189,203195,43001.2,IMPS,BR-001042,ATM_KIOSK,0.0,EMI debit
CBS-S71-00047,2026-08-15T11:37:00Z,103192,3189,14584.99,ATM,BR-000240,ATM_KIOSK,0.0,Refund credit
CBS-S71-00048,2026-08-15T11:50:00Z,203195,103192,6257.58,CHEQUE,BR-000102,ATM_KIOSK,0.0,Self-transfer
CBS-S71-00049,2026-08-15T12:03:00Z,3189,203195,86155.8,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S71-00050,2026-08-15T12:18:00Z,103192,3189,65451.64,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S71-00051,2026-08-15T12:37:00Z,203195,103192,58835.04,RTGS,BR-000102,NET_BANKING,0.0,Online payment
CBS-S71-00052,2026-08-15T12:52:00Z,3189,203195,35953.55,IMPS,BR-001042,ATM_KIOSK,0.0,Invoice settlement
CBS-S71-00053,2026-08-15T13:08:00Z,103192,3189,32905.51,ATM,BR-000240,ATM_KIOSK,0.0,Salary credit
CBS-S71-00054,2026-08-15T13:20:00Z,203195,103192,61462.75,CHEQUE,BR-000102,ATM_KIOSK,0.0,UPI transfer
CBS-S71-00055,2026-08-15T13:31:00Z,3189,203195,54838.37,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S71-00056,2026-08-15T13:49:00Z,103192,3189,11776.06,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
CBS-S71-00057,2026-08-15T14:09:00Z,203195,103192,99098.88,RTGS,BR-000102,NET_BANKING,0.0,Refund credit
CBS-S71-00058,2026-08-15T14:20:00Z,3189,203195,43091.66,IMPS,BR-001042,ATM_KIOSK,0.0,Self-transfer
CBS-S71-00059,2026-08-15T14:36:00Z,103192,3189,31102.26,ATM,BR-000240,ATM_KIOSK,0.0,Business advance
CBS-S71-00060,2026-08-15T14:52:00Z,203195,103192,91036.29,CHEQUE,BR-000102,ATM_KIOSK,0.0,Utility payment
CBS-S71-00061,2026-08-15T15:04:00Z,3189,203195,65946.51,UPI,BR-001042,MOBILE_APP,0.0,Online payment
CBS-S71-00062,2026-08-15T15:22:00Z,103192,3189,17033.99,NEFT,BR-000240,NET_BANKING,0.0,Invoice settlement
CBS-S71-00063,2026-08-15T15:30:00Z,203195,103192,31827.77,RTGS,BR-000102,NET_BANKING,0.0,Salary credit
CBS-S71-00064,2026-08-15T15:52:00Z,3189,203195,69207.3,IMPS,BR-001042,ATM_KIOSK,0.0,UPI transfer
CBS-S71-00065,2026-08-15T16:04:00Z,103192,3189,26607.21,ATM,BR-000240,ATM_KIOSK,0.0,Vendor payment
CBS-S71-00066,2026-08-15T16:19:00Z,203195,103192,79489.99,CHEQUE,BR-000102,ATM_KIOSK,0.0,EMI debit
CBS-S71-00067,2026-08-15T16:37:00Z,3189,203195,51255.53,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
