cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S20-00001,+91-9863091693,+91-9863092800,2026-08-10T09:39:00Z,81,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S20-00002,+91-9863092800,+91-9863093907,2026-08-10T08:47:00Z,26,TOWER-HR-KD-201,INCOMING,SMS
CDR-S20-00003,+91-9863093907,+91-9863095014,2026-08-11T06:34:00Z,251,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S20-00004,+91-9863095014,+91-9863096121,2026-08-12T03:05:00Z,386,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S20-00005,+91-9863096121,+91-9863091693,2026-08-10T04:36:00Z,20,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S20-00006,+91-9863091693,+91-9863092800,2026-08-10T21:06:00Z,2,TOWER-DL-RC-102,INCOMING,DATA
CDR-S20-00007,+91-9863092800,+91-9863093907,2026-08-12T14:53:00Z,280,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S20-00008,+91-9863093907,+91-9863095014,2026-08-10T03:41:00Z,13,TOWER-HR-KD-201,INCOMING,SMS
CDR-S20-00009,+91-9863095014,+91-9863096121,2026-08-12T22:14:00Z,228,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S20-00010,+91-9863096121,+91-9863091693,2026-08-11T08:35:00Z,287,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S20-00011,+91-9863091693,+91-9863092800,2026-08-12T00:13:00Z,17,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S20-00012,+91-9863092800,+91-9863093907,2026-08-10T13:26:00Z,16,TOWER-DL-RC-102,INCOMING,DATA
CDR-S20-00013,+91-9863093907,+91-9863095014,2026-08-12T15:18:00Z,509,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S20-00014,+91-9863095014,+91-9863096121,2026-08-11T11:31:00Z,28,TOWER-HR-KD-201,INCOMING,SMS
CDR-S20-00015,+91-9863096121,+91-9863091693,2026-08-10T22:49:00Z,559,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S20-00016,+91-9863091693,+91-9863092800,2026-08-12T06:07:00Z,416,TOWER-DL-DW-405,INCOMING,VOICE
CDR-S20-00017,+91-9863092800,+91-9863093907,2026-08-12T07:37:00Z,6,TOWER-UP-NO-506,OUTGOING,SMS
CDR-S20-00018,+91-9863093907,+91-9863095014,2026-08-10T22:34:00Z,7,TOWER-DL-RC-102,INCOMING,DATA
CDR-S20-00019,+91-9863095014,+91-9863096121,2026-08-12T10:26:00Z,329,TOWER-DL-CP-101,OUTGOING,VOICE
