cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S86-00001,+91-9850798893,+91-9850800000,2026-08-23T03:03:00Z,271,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S86-00002,+91-9850800000,+91-9850801107,2026-08-23T11:10:00Z,23,TOWER-HR-KD-201,INCOMING,SMS
CDR-S86-00003,+91-9850801107,+91-9850802214,2026-08-23T09:07:00Z,410,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S86-00004,+91-9850802214,+91-9850803321,2026-08-22T08:02:00Z,535,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S86-00005,+91-9850803321,+91-9850798893,2026-08-22T19:05:00Z,4,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S86-00006,+91-9850798893,+91-9850800000,2026-08-23T02:32:00Z,6,TOWER-DL-VK-304,INCOMING,DATA
CDR-S86-00007,+91-9850800000,+91-9850801107,2026-08-23T22:47:00Z,275,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S86-00008,+91-9850801107,+91-9850802214,2026-08-25T00:07:00Z,2,TOWER-HR-KD-201,INCOMING,SMS
CDR-S86-00009,+91-9850802214,+91-9850803321,2026-08-24T22:16:00Z,80,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S86-00010,+91-9850803321,+91-9850798893,2026-08-22T17:56:00Z,549,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S86-00011,+91-9850798893,+91-9850800000,2026-08-24T03:43:00Z,26,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S86-00012,+91-9850800000,+91-9850801107,2026-08-22T11:01:00Z,14,TOWER-DL-VK-304,INCOMING,DATA
CDR-S86-00013,+91-9850801107,+91-9850802214,2026-08-22T08:20:00Z,120,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S86-00014,+91-9850802214,+91-9850803321,2026-08-24T06:28:00Z,6,TOWER-HR-KD-201,INCOMING,SMS
CDR-S86-00015,+91-9850803321,+91-9850798893,2026-08-25T04:02:00Z,275,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S86-00016,+91-9850798893,+91-9850800000,2026-08-25T06:23:00Z,411,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S86-00017,+91-9850800000,+91-9850801107,2026-08-24T06:18:00Z,29,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S86-00018,+91-9850801107,+91-9850802214,2026-08-22T15:37:00Z,10,TOWER-DL-VK-304,INCOMING,DATA
CDR-S86-00019,+91-9850802214,+91-9850803321,2026-08-25T00:49:00Z,342,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S86-00020,+91-9850803321,+91-9850798893,2026-08-22T08:24:00Z,17,TOWER-HR-KD-201,INCOMING,SMS
CDR-S86-00021,+91-9850798893,+91-9850800000,2026-08-22T22:08:00Z,294,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S86-00022,+91-9850800000,+91-9850801107,2026-08-23T14:58:00Z,512,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S86-00023,+91-9850801107,+91-9850802214,2026-08-23T15:53:00Z,12,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S86-00024,+91-9850802214,+91-9850803321,2026-08-23T22:21:00Z,4,TOWER-DL-VK-304,INCOMING,DATA
CDR-S86-00025,+91-9850803321,+91-9850798893,2026-08-25T06:04:00Z,498,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S86-00026,+91-9850798893,+91-9850800000,2026-08-22T20:26:00Z,13,TOWER-HR-KD-201,INCOMING,SMS
CDR-S86-00027,+91-9850800000,+91-9850801107,2026-08-23T06:36:00Z,98,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S86-00028,+91-9850801107,+91-9850802214,2026-08-24T06:27:00Z,376,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S86-00029,+91-9850802214,+91-9850803321,2026-08-25T06:37:00Z,28,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S86-00030,+91-9850803321,+91-9850798893,2026-08-24T02:48:00Z,7,TOWER-DL-VK-304,INCOMING,DATA
CDR-S86-00031,+91-9850798893,+91-9850800000,2026-08-25T05:08:00Z,109,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S86-00032,+91-9850800000,+91-9850801107,2026-08-24T13:33:00Z,23,TOWER-HR-KD-201,INCOMING,SMS
CDR-S86-00033,+91-9850801107,+91-9850802214,2026-08-22T10:54:00Z,410,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S86-00034,+91-9850802214,+91-9850803321,2026-08-22T21:28:00Z,308,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S86-00035,+91-9850803321,+91-9850798893,2026-08-22T20:32:00Z,5,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S86-00036,+91-9850798893,+91-9850800000,2026-08-23T09:26:00Z,12,TOWER-DL-VK-304,INCOMING,DATA
CDR-S86-00037,+91-9850800000,+91-9850801107,2026-08-24T03:32:00Z,328,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S86-00038,+91-9850801107,+91-9850802214,2026-08-23T18:39:00Z,24,TOWER-HR-KD-201,INCOMING,SMS
CDR-S86-00039,+91-9850802214,+91-9850803321,2026-08-22T16:34:00Z,259,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S86-00040,+91-9850803321,+91-9850798893,2026-08-23T04:51:00Z,253,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S86-00041,+91-9850798893,+91-9850800000,2026-08-25T00:02:00Z,30,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S86-00042,+91-9850800000,+91-9850801107,2026-08-24T06:49:00Z,22,TOWER-DL-VK-304,INCOMING,DATA
CDR-S86-00043,+91-9850801107,+91-9850802214,2026-08-22T17:08:00Z,99,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S86-00044,+91-9850802214,+91-9850803321,2026-08-23T11:12:00Z,18,TOWER-HR-KD-201,INCOMING,SMS
CDR-S86-00045,+91-9850803321,+91-9850798893,2026-08-23T01:40:00Z,471,TOWER-DL-VK-304,OUTGOING,VOICE
