transaction_id,timestamp,source_account,destination_account,amount,transaction_type,branch_id,channel,balance_after,reference_text
CBS-S86-00001,2026-08-22T07:03:00Z,3789,3789,66509.71,UPI,BR-001042,MOBILE_APP,33490.28999999999,Online payment
CBS-S86-00002,2026-08-22T07:18:00Z,103792,103792,1072.23,NEFT,BR-000240,NET_BANKING,98927.77,Invoice settlement
CBS-S86-00003,2026-08-22T07:36:00Z,3789,3789,88288.46,RTGS,BR-001042,NET_BANKING,0.0,Salary credit
CBS-S86-00004,2026-08-22T07:47:00Z,103792,103792,81744.62,IMPS,BR-000240,ATM_KIOSK,17183.15000000001,UPI transfer
CBS-S86-00005,2026-08-22T08:09:00Z,3789,3789,49704.76,ATM,BR-001042,ATM_KIOSK,0.0,Vendor payment
CBS-S86-00006,2026-08-22T08:22:00Z,103792,103792,42479.47,CHEQUE,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S86-00007,2026-08-22T08:39:00Z,3789,3789,7280.92,UPI,BR-001042,MOBILE_APP,0.0,Refund credit
CBS-S86-00008,2026-08-22T08:49:00Z,103792,103792,95530.63,NEFT,BR-000240,NET_BANKING,0.0,Self-transfer
CBS-S86-00009,2026-08-22T09:01:00Z,3789,3789,73456.54,RTGS,BR-001042,NET_BANKING,0.0,Business advance
CBS-S86-00010,2026-08-22T09:22:00Z,103792,103792,11688.0,IMPS,BR-000240,ATM_KIOSK,0.0,Utility payment
CBS-S86-00011,2026-08-22T09:39:00Z,3789,3789,70773.56,ATM,BR-001042,ATM_KIOSK,0.0,Online payment
CBS-S86-00012,2026-08-22T09:50:00Z,103792,103792,32935.45,CHEQUE,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S86-00013,2026-08-22T10:08:00Z,3789,3789,34700.32,UPI,BR-001042,MOBILE_APP,0.0,Salary credit
CBS-S86-00014,2026-08-22T10:17:00Z,103792,103792,95404.64,NEFT,BR-000240,NET_BANKING,0.0,UPI transfer
CBS-S86-00015,2026-08-22T10:34:00Z,3789,3789,43214.52,RTGS,BR-001042,NET_BANKING,0.0,Vendor payment
CBS-S86-00016,2026-08-22T10:54:00Z,103792,103792,55549.26,IMPS,BR-000240,ATM_KIOSK,0.0,EMI debit
CBS-S86-00017,2026-08-22T11:10:00Z,3789,3789,72955.66,ATM,BR-001042,ATM_KIOSK,0.0,Refund credit
CBS-S86-00018,2026-08-22T11:17:00Z,103792,103792,56927.74,CHEQUE,BR-000240,ATM_KIOSK,0.0,Self-transfer
CBS-S86-00019,2026-08-22T11:31:00Z,3789,3789,34571.14,UPI,BR-001042,MOBILE_APP,0.0,Business advance
CBS-S86-00020,2026-08-22T11:45:00Z,103792,103792,77132.45,NEFT,BR-000240,NET_BANKING,0.0,Utility payment
CBS-S86-00021,2026-08-22T12:05:00Z,3789,3789,52645.9,RTGS,BR-001042,NET_BANKING,0.0,Online payment
CBS-S86-00022,2026-08-22T12:22:00Z,103792,103792,54485.52,IMPS,BR-000240,ATM_KIOSK,0.0,Invoice settlement
CBS-S86-00023,2026-08-22T12:38:00Z,3789,3789,68920.64,ATM,BR-001042,ATM_KIOSK,0.0,Salary credit
CBS-S86-00024,2026-08-22T12:52:00Z,103792,103792,70728.9,CHEQUE,BR-000240,ATM_KIOSK,0.0,UPI transfer
CBS-S86-00025,2026-08-22T13:01:00Z,3789,3789,26333.94,UPI,BR-001042,MOBILE_APP,0.0,Vendor payment
CBS-S86-00026,2026-08-22T13:18:00Z,103792,103792,48026.39,NEFT,BR-000240,NET_BANKING,0.0,EMI debit
