cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_id,direction,call_type
CDR-S96-00001,+91-9864168893,+91-9864170000,2026-08-24T08:26:00Z,256,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S96-00002,+91-9864170000,+91-9864171107,2026-08-24T02:04:00Z,16,TOWER-HR-KD-201,INCOMING,SMS
CDR-S96-00003,+91-9864171107,+91-9864172214,2026-08-22T20:19:00Z,296,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S96-00004,+91-9864172214,+91-9864173321,2026-08-23T02:51:00Z,249,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S96-00005,+91-9864173321,+91-9864168893,2026-08-24T17:26:00Z,16,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S96-00006,+91-9864168893,+91-9864170000,2026-08-24T01:47:00Z,27,TOWER-DL-VK-304,INCOMING,DATA
CDR-S96-00007,+91-9864170000,+91-9864171107,2026-08-24T00:10:00Z,512,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S96-00008,+91-9864171107,+91-9864172214,2026-08-22T20:02:00Z,1,TOWER-HR-KD-201,INCOMING,SMS
CDR-S96-00009,+91-9864172214,+91-9864173321,2026-08-23T02:04:00Z,212,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S96-00010,+91-9864173321,+91-9864168893,2026-08-22T10:37:00Z,282,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S96-00011,+91-9864168893,+91-9864170000,2026-08-24T01:01:00Z,15,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S96-00012,+91-9864170000,+91-9864171107,2026-08-22T13:12:00Z,16,TOWER-DL-VK-304,INCOMING,DATA
CDR-S96-00013,+91-9864171107,+91-9864172214,2026-08-23T00:35:00Z,382,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S96-00014,+91-9864172214,+91-9864173321,2026-08-22T08:21:00Z,9,TOWER-HR-KD-201,INCOMING,SMS
CDR-S96-00015,+91-9864173321,+91-9864168893,2026-08-22T17:09:00Z,281,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S96-00016,+91-9864168893,+91-9864170000,2026-08-23T18:34:00Z,182,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S96-00017,+91-9864170000,+91-9864171107,2026-08-24T09:52:00Z,11,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S96-00018,+91-9864171107,+91-9864172214,2026-08-25T01:43:00Z,14,TOWER-DL-VK-304,INCOMING,DATA
CDR-S96-00019,+91-9864172214,+91-9864173321,2026-08-23T01:28:00Z,179,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S96-00020,+91-9864173321,+91-9864168893,2026-08-24T06:29:00Z,29,TOWER-HR-KD-201,INCOMING,SMS
CDR-S96-00021,+91-9864168893,+91-9864170000,2026-08-24T15:48:00Z,446,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S96-00022,+91-9864170000,+91-9864171107,2026-08-24T00:15:00Z,379,TOWER-DL-CP-101,INCOMING,VOICE
CDR-S96-00023,+91-9864171107,+91-9864172214,2026-08-24T07:02:00Z,23,TOWER-HR-KD-201,OUTGOING,SMS
CDR-S96-00024,+91-9864172214,+91-9864173321,2026-08-23T23:00:00Z,7,TOWER-DL-VK-304,INCOMING,DATA
CDR-S96-00025,+91-9864173321,+91-9864168893,2026-08-22T18:57:00Z,110,TOWER-DL-CP-101,OUTGOING,VOICE
CDR-S96-00026,+91-9864168893,+91-9864170000,2026-08-24T02:33:00Z,6,TOWER-HR-KD-201,INCOMING,SMS
CDR-S96-00027,+91-9864170000,+91-9864171107,2026-08-23T14:29:00Z,248,TOWER-DL-VK-304,OUTGOING,VOICE
CDR-S96-00028,+91-9864171107,+91-9864172214,2026-08-22T07:45:00Z,231,TOWER-DL-CP-101,INCOMING,VOICE
